Date,Dim-0,Dim-1,Dim-2,Dim-3,Dim-4,Dim-5,Dim-6,Dim-7,Dim-8,Dim-9,Dim-10,Dim-11,Dim-12,Dim-13,Dim-14,Dim-15,Dim-16,Dim-17,Dim-18,Dim-19,Dim-20,Dim-21,Dim-22,Dim-23,Dim-24,Dim-25,Dim-26,Dim-27,Dim-28,Dim-29,Dim-30,Dim-31,Dim-32,Dim-33,Dim-34,Dim-35,Dim-36,Dim-37,Dim-38,Dim-39,Dim-40,Dim-41,Dim-42,Dim-43,Dim-44,Dim-45,Dim-46,Dim-47,Dim-48,Dim-49,Dim-50,Dim-51,Dim-52,Dim-53,Dim-54,Dim-55,Dim-56,Dim-57,Dim-58,Dim-59,Dim-60,Dim-61,Dim-62,Dim-63,Dim-64,Dim-65,Dim-66,Dim-67,Dim-68,Dim-69,Dim-70,Dim-71,Dim-72,Dim-73,Dim-74,Dim-75,Dim-76,Dim-77,Dim-78,Dim-79,Dim-80,Dim-81,Dim-82,Dim-83,Dim-84,Dim-85,Dim-86,Dim-87,Dim-88,Dim-89,Dim-90
2018/12/19,0,0,0.00057606,0.019567801,0.011080534,0,0.02437127,0.004116261,0.004585684,0.002247984,0.002278197,0.009798456,0.001246759,0.024054207,0.00526469,0.006062352,0.005693482,0.018618116,0,0.0039246,0.006936332,0,0.002063164,0.033780142,0.003843134,0.002369403,0.00117845,0.004522674,0.00478421,0.002688359,0.021948171,0.008001499,0.004307218,0,0.004284321,0.000504303,0.000769305,0.014780179,0.006885235,0.000425634,0,0.006523898,0.007287915,0.004173696,0.015244245,0.02157084,0.007743467,0.016831941,0.001034721,0.004941598,0.001547814,0.000708858,0.001946703,0.006159766,0,0.004437696,0.021347867,0.005105594,0.00470937,0.014589907,0,0,0,0.002726196,0.000540385,0.001173455,0.045332854,0.007017353,0.006786111,0,0.001997322,0.003756669,0.001111222,0.011982559,0,0,0,0.010327666,0.008972232,0.003750984,0,0,0,0.007103343,0.014090242,0.002874713,0.0017931,0.006146015,0.007759087,0.00259129,0.021763011
2018/12/20,0,0,0.006751497,0,0.016520033,0,0.014785933,0.002595485,0.00617957,0.006576686,0.002671599,0.005029328,0.010404446,0.016800662,0.004100375,0.000978335,0.006157982,0,0,0.000391477,0.005793756,0,0.006575256,0.019484256,0.008339124,0.004081877,0.005692758,0.003235195,0.006062949,0.013598149,0.010920575,0.003743165,0.002144884,0.003830836,0.005199503,0,0.002714814,0.008200311,0.008982007,0,0,0.00336114,0.004105765,0.003760632,0.006130562,0.009346502,0.010647133,0.01404886,0.001371005,0.004288274,0.001263836,0.006575943,0.001610426,0.003299238,0.004572036,0.003703398,0.022432221,0.021073561,0.012648769,0.005635263,0,0,0,0,0.011531073,0.013705051,0.050934464,0.014091228,0,0,0.002574488,0.002069581,0.009032585,0.008257362,0,0,0,0.006925445,0.0080818,0.008369286,0.000781684,0,0.001478566,0.008991341,0.006522068,0.002192151,0.00288984,0,0,0.005166346,0.023051759
2018/12/21,0,0,0.006652986,0.003608452,0.014277745,0.000423466,0.013939168,0.000785215,0.003077428,0.005096164,0.001561191,0.009678703,0.012839198,0.038768924,0.005849208,0,0.005035642,0,0,0.002131379,0.008172657,0,0.001602719,0.022204476,0,0,0.005421675,0.007156366,0.010784519,0.002171495,0.007299126,0.003016169,0.011240554,0.003648415,0,0.006373519,0.002585537,0.000670666,0.006098142,0.001131093,0,0.003826478,0.009930439,0.007383379,0.003239977,0.004475072,0.004417167,0.011823263,0.00673399,0.005437539,0.004241186,0.008017613,0,0.006888668,0.004863933,0.003678255,0.010966899,0.031085136,0.010538471,0.002762216,0,0,0.002568961,0.005477039,0.000634001,0.006220375,0.04207145,0.010995394,0.000948205,0.001954177,0.005161647,0.001435644,0.001652447,0.006188303,0.003197393,0,0.002691659,0.005541846,0.007902474,0.011900529,0.002131372,0,0,0.005582617,0.000788403,0.00586053,0.001838723,0.000721676,0.004010211,0.00426304,0.019990875
2018/12/22,0,0,0.001513411,0.002628277,0.01158168,0.00044464,0.014096908,0.0061236,0,0.004152716,0.001624643,0.007404057,0.008793694,0.036036939,0.014313786,0,0.003512387,0.007976609,0,0.001657785,0.005368629,0,0.000776909,0.008810414,0,0.010569521,0.001095769,0.006214328,0.009667584,0.001744095,0.009679193,0.002730734,0.009202116,0.000998571,0.001604411,0,0,0.011274863,0.010149539,0.000450613,0,0.002605474,0.005932581,0.011679351,0.005356978,0.002638683,0.001045775,0.005404219,0.004129753,0.01105422,0.011849541,0.001363878,0.001449812,0.018231483,0.000809659,0.00334103,0.013474074,0.010291006,0.024243065,0.004504918,0,0,0.001643456,0.010120626,0.004028544,0.005450005,0.041194327,0.012112077,0.001866573,0,0.000966412,0.003458371,0.002591653,0.00376413,0.003357263,0,0.002636692,0.005924892,0.030584453,0.009816753,0.007763472,0,0,0.011220352,0.007469135,0.002416801,0.00193066,0.00039897,0.001520721,0.00354538,0.01902128
2018/12/23,0,0,0.001991226,0.000810981,0.010175528,0,0.012097276,0.002202584,0,0.00513279,0.000504419,0.006252367,0.006164941,0.016843017,0.00453365,0,0.005294186,0.010292398,0,0.010443388,0.001786905,0,0.001120491,0.006890611,0.003815072,0.00760238,0.002099197,0.000637541,0.004640146,0.00309653,0.004008931,0.002458885,0.001260925,0,0.001261561,0,0,0.015259803,0.008694279,0.001424641,0,0.000558031,0.010037021,0.005842052,0.005901622,0.00417437,0.000335933,0.005864507,0,0.009365308,0.001806552,0.002292159,0.006359766,0.014199149,0,0.008576669,0.018502028,0.022309208,0.000587766,0.004298745,0.001001754,0,0,0,0,0,0.030658126,0.014716598,0.000853625,0.000353504,0.003589337,0.004316884,0.00392685,0.001467278,0,0,0.001186903,0.000919615,0.004755049,0.004741499,0,0,0,0.011514135,0.008709571,0.00262684,0.014887522,0.0005148,0.003494468,0.005035759,0.013812507
2018/12/24,0,0,0.008041858,0.005810266,0.012369075,0,0.00685913,0.000714207,0.012055958,0.000685973,0.000339935,0.002007773,0.006080205,0.048917881,0.005398593,0,0.002878171,0.005779359,0,0.000538164,0.001917779,0,0.001116741,0.003635723,0.002571027,0,0.000295084,0.000466146,0.007196521,0.004335352,0.006440848,0.000595066,0.007871022,0.001125855,0.005100039,0,0,0.006264077,0.003492502,0.005841526,0,0.005441452,0.015300713,0,0.003010821,0,0.006175588,0.010430552,0,0.001429736,0.000943945,0.010098674,0.005087764,0.000970338,0,0.003479244,0.016004606,0.022225605,0.003436334,0.001151964,0.006567472,0,0.008948001,0.004933844,0,0.000968772,0.03505848,0.006822698,0.001980012,0,0.000860571,0,0,0.003917801,0.001247759,0,0,0.000652023,0.004559647,0.003662699,0,0,0,0.011866925,0,0.001895987,0.006975349,0,0.001333527,0.007326692,0.011278448
2018/12/25,0,0,0.006250295,0.006608649,0.015912674,0,0.004943593,0,0.010600754,0.002333497,0.002700541,0.009356821,0.001874714,0.091739565,0.007280604,0,0.01365742,0,0,0.000999047,0.002961876,0,0.004454984,0.003187782,0,0,0,0.004608713,0.01810079,0.004803213,0.007272738,0.000682732,0.01924551,0.012722655,0.008089717,0,0.001405971,0.003736026,0.008830968,0.010267453,0,0.013924815,0.014788258,0.001670749,0.00460585,0,0.003202233,0.007821543,0,0.003155781,0.001497292,0.017805146,0,0.001485617,0,0.002760624,0.025487963,0.041032269,0.007850366,0.000801692,0.00793062,0,0.015499851,0,0,0,0.040909835,0.007105694,0.003422119,0.001040165,0.007404544,0.001113546,0.000882166,0.003359022,0,0.006822037,0,0.002955294,0.014407335,0.007038726,0.00105971,0,0,0.010177627,0,0.003045267,0.003277088,0,0.000922636,0.013284637,0.003538827
2018/12/26,0,0,0.00104081,0.003128857,0.017871729,0,0.003496688,0,0.012782304,0.001390314,0.002186887,0.006703112,0.005671065,0.073639379,0.006530903,0.000981639,0.011231683,0,0,0.000706643,0.004089766,0,0.003151086,0.002444101,0.00093392,0.004499038,0.000632148,0.004070633,0.020432265,0,0.005708228,0.001040845,0.007801655,0.008436496,0,0,0.00905729,0.005113334,0.012058702,0.021170527,0,0.007647459,0.008592063,0.004519273,0.002431253,0.000762229,0.001591466,0.004985006,0.000569864,0.007131499,0.000948962,0.002693768,0.004220826,0.003715008,0,0.001316761,0.023604146,0.025720647,0.009947215,0.001823741,0.005810372,0,0.015248477,0.009317191,0.006978242,0,0.042827458,0.00697159,0.003299051,0.000735726,0.008805585,0.00078763,0.000623971,0.002785782,0.000711554,0.004666288,0,0.002800612,0.012914945,0.008236618,0,0,0,0.012053484,0.00287432,0.002160418,0.003813329,0,0.001302932,0.009984783,0.008853289
2018/12/27,0,0,0.001628061,0.00331843,0.01677453,0,0.004938596,0.002348904,0.038738159,0.001840204,0.000532818,0.009259856,0.00485942,0.032061946,0.002353896,0.000708672,0.003628394,0,0,0.004009999,0.000760645,0,0,0.005302888,0.004272615,0,0.000647952,0.00358549,0.015954489,0.007798197,0.008917693,0.00332761,0.020202839,0.001673459,0.001168024,0,0,0.00052572,0.004420032,0.010252814,0,0.00984449,0.011887239,0.003420962,0.001266854,0.001404025,0.000768104,0.006110092,0.002406432,0.006288475,0.001682211,0.010669697,0.00582251,0.002255432,0.006117993,0.009129942,0.016585245,0.030537078,0.012523519,0.001472644,0.000837972,0,0.00114329,0,0.002497551,0,0.049653897,0.006915347,0.006602644,0.000708241,0.00424881,0,0,0.007463693,0.000729343,0.000983432,0.002515589,0.006104359,0.015997513,0.013219179,0,0,0,0.009688015,0.000742069,0.001833112,0.001442165,0,0.002360153,0.00333181,0.010435534
2018/12/28,0,0,0.003641175,0.004438474,0.020422259,0,0.008027628,0.001791287,0.027289494,0.000760157,0.000458835,0.013109067,0.010026721,0.019051783,0.002513934,0.000394048,0.002564674,0,0,0.005780206,0.002611447,0,0.008814773,0.006435138,0.002286446,0,0.000906446,0.008080416,0.010122621,0.004141079,0.008280057,0.002373458,0.005619671,0.000995532,0.003560335,0.0007983,0.009125859,0.003215582,0.005376178,0.000906006,0,0.011915452,0.007489675,0.004501335,0.004095662,0.00675376,0.00769089,0.01780595,0.003720637,0.000596682,0.00340022,0.010243843,0.001031836,0.006145183,0,0.000798348,0.019234962,0.02716229,0.005818657,0.002581874,0.001753853,0.001519109,0.00467537,0.003095317,0.000901989,0,0.035318574,0.006349219,0.010176447,0.000641312,0.005647249,0.002630032,0.005993205,0.00471597,0.000712297,0,0.000446406,0.007816893,0.005932403,0.01162701,0,0,0,0.013938145,0.004397495,0.002259264,0.005181376,0.001338231,0.010293383,0.011592553,0.011291348
2018/12/29,0.001479103,0,0.007748263,0.002900159,0.016106849,0,0.009045968,0.00630238,0.017936556,0.005993264,0,0.008939726,0.00944502,0.006068305,0.005796254,0.000652995,0.002929974,0,0,0.004453845,0.007701732,0,0.00299046,0.008922663,0,0,0,0.007517425,0.017135007,0.001151501,0.005742086,0.002240139,0.010329215,0.00312198,0.007242102,0.001322897,0.002173973,0.006094391,0.007781932,0.012886823,0,0.014202513,0.010319639,0.01128397,0.005853311,0.00317573,0.008686656,0.013274743,0.002452199,0.005479596,0.004952071,0.008771791,0.002674978,0.003882912,0.002749657,0.001473634,0.018993711,0.040816413,0.004394469,0.001493326,0.002906385,0.002517381,0.009087074,0.001089455,0.010004669,0.010534455,0.037262858,0.005191586,0.01161577,0.003126565,0.003097065,0.007123389,0.007834906,0.005807985,0.001180377,0,0.002154632,0.003760145,0.003437072,0.006648716,0,0,0,0.00606875,0.001920894,0.004508751,0.002431631,0.003316045,0.005339543,0.009166449,0.012088497
2018/12/30,0,0,0.009815477,0.000853006,0.011975443,0,0.013021425,0.01121604,0.005642834,0.008220044,0.001600056,0.015855882,0.006510029,0.003346821,0.007755689,0,0.001451016,0.002017003,0,0.003432836,0.002173834,0,0.002631588,0.017599597,0.005968181,0.001041932,0,0.006070939,0.010531251,0.002196282,0.013420335,0.005624727,0.006948182,0.001950574,0.00281528,0.000685006,0.005829993,0.002539479,0.018291386,0.010650351,0,0.008388482,0.010526889,0.006326884,0.004707609,0.00770174,0.004028109,0.018616894,0.003818296,0.010824764,0.001908699,0.004202086,0.001267074,0.004088122,0.002187227,0.004094371,0.024908388,0.022395361,0.006796154,0.002209898,0.002311897,0,0.00661433,0,0.00077398,0,0.033590246,0.008259148,0.003697149,0.002487041,0.000983953,0.004818024,0.001016927,0.005193472,0,0,0.001713912,0.002549271,0.00198662,0.005386652,0,0,0,0.019698874,0.007009093,0.00153471,0.00241377,0.001304838,0.005882754,0.011378305,0.017365154
2018/12/31,0,0,0.003535565,0.001337459,0.020985196,0,0.027746188,0,0.002994341,0.000596175,0.001753217,0.01630972,0.011961105,0.003168326,0.013727433,0.000886107,0.002020734,0.007588358,0,0.003695896,0.004085544,0,0.000417108,0.031661342,0,0.001772497,0.001978254,0.004292862,0.013297109,0.002972745,0.016009655,0.000567198,0.00324172,0.002706219,0,0.009087208,0,0.006766129,0.011896421,0.002450668,0,0.010816411,0.006544527,0.002222012,0.006901374,0.007913847,0.001966506,0.021991847,0,0.008533751,0,0.007417536,0.000778376,0.005059437,0,0.006040833,0.033588152,0.011857377,0.013773977,0.004463736,0,0.001259831,0.002502627,0.009865285,0.008449392,0.011835702,0.049157002,0.007023805,0.005421479,0.000831311,0.010319359,0.008213648,0.003601243,0.000663235,0.002330538,0,0.01011837,0.014651163,0.01494855,0.01223214,0,0,0,0.010091493,0.009145248,0,0.002152546,0,0.010357199,0.007012372,0.018802348
2019/1/1,0,0,0.006180058,0,0.022688512,0,0.011479273,0.005844889,0.006820574,0.001681415,0.000805439,0.007162753,0.003561441,0.002878242,0.023007103,0.000910056,0.00791657,0.005963803,0,0.000947484,0.006490055,0,0,0.013396996,0.001905415,0.004075828,0,0.003371215,0.00826105,0.00773847,0.005149863,0.001268247,0.013748155,0.001865824,0,0,0.006920362,0.004696186,0.005929755,0.00344716,0,0.012448903,0.013017163,0.004497996,0.005881268,0.005366278,0.004313726,0.03306037,0,0.002817587,0,0.005828167,0,0.005852174,0.000867155,0.002710524,0.033799572,0.019707876,0.006526072,0.002833174,0,0,0.001584654,0.001298263,0.00388054,0,0.042518256,0.002682723,0,0.000853779,0.01059826,0.008435638,0.003889959,0.003051073,0.001180148,0,0.00788761,0.001813977,0.014402225,0.012124016,0,0,0,0.007661393,0.009443358,0.002424606,0.002143674,0,0.002697377,0.015931766,0.012606131
2019/1/2,0,0,0.01463362,0,0.013292206,0,0.005432691,0,0.004953923,0,0.001297048,0.002264389,0.00582392,0.005842336,0.008137592,0.001778115,0,0.001617947,0,0.001532841,0.007811546,0,0,0.008135369,0,0.003003178,0,0.003391378,0.012949882,0.008372438,0.01062031,0.005497213,0.00863199,0.002936807,0.000660655,0,0.000393116,0.001622622,0.000761783,0,0,0.006371217,0.020756782,0.005062351,0.003375966,0.005209662,0.000922664,0.019173678,0.00086773,0.004293466,0.00119968,0.007560763,0.001059769,0.00636102,0,0.006618923,0.028853824,0.030630763,0.007776438,0.002701845,0.002940745,0,0,0.017659696,0.008077951,0.002661194,0.043269516,0.004895278,0.001271799,0,0.002014959,0.004121116,0.001889398,0.00532651,0.006025313,0,0.001013645,0.004536051,0.011358117,0.006043331,0,0,0,0.005238474,0.006117074,0.003443574,0.000686546,0,0.017875064,0.006851336,0.013072449
2019/1/3,0,0,0.010459688,0.001479685,0.017909246,0,0.010664428,0.005907197,0.002778487,0,0.000526421,0.007438814,0.023191472,0.006164954,0.008723918,0.002274532,0,0.000621633,0,0.001504436,0.008228551,0,0.000321724,0.01146995,0,0,0.003250056,0.000415263,0.008903601,0.001799201,0.006921744,0.004433707,0.004201905,0.001353637,0.007042231,0,0,0.002706462,0.004866856,0.006421846,0,0.00263416,0.01703206,0.008973537,0.001116058,0.003327719,0.001589208,0.009065125,0.000564063,0.007352998,0.007900875,0.005964316,0.001998176,0.005108983,0,0.00258989,0.01545343,0.020898146,0.004329052,0.000840594,0.002191143,0,0.001758622,0,0.001034792,0.00033649,0.042159027,0.004199857,0.000731732,0.001747007,0.003306684,0,0.004813474,0.006007605,0.001904575,0.001185798,0,0.009657453,0,0.01615255,0,0,0,0.010643448,0.002023775,0.000852441,0.007607196,0,0.014048196,0.007681696,0.013852636
2019/1/4,0,0,0.002741862,0.007881545,0.016271132,0,0.008198024,0.007706582,0.001211395,0.002145497,0,0.008049121,0.006794046,0.003183311,0.011866843,0.000795836,0.000637244,0,0,0.004450567,0.010657144,0,0.00751544,0.015003749,0,0.000578118,0.020621033,0.00186185,0.008328709,0.010542176,0.007884602,0.004593832,0.010625869,0,0.0100135,0,0,0,0.008674859,0.008397798,0.000587482,0.007136255,0.009366407,0.015601948,0.001978567,0.001619953,0.003725394,0.008957625,0.001125375,0.013264729,0.004328841,0.004081924,0.001395877,0.00267983,0.003814797,0.014538184,0.015306157,0.011489525,0.007006163,0.000459667,0,0,0.002299736,0.000892007,0.014035963,0.007966006,0.050193185,0.005177689,0.001505479,0.003660256,0.003999296,0.00091845,0.004715764,0.001837479,0,0,0.000764085,0.012216412,0.003187132,0.011670954,0,0,0,0.011036413,0.001333248,0.001699424,0.001624536,0,0.012311848,0.008423535,0.017533154
2019/1/5,0,0,0.009170003,0,0.017618376,0,0.002992868,0.007835047,0.000971931,0.005431323,0.002677739,0.009786231,0.001974524,0,0.008564118,0.002183478,0.009056008,0,0,0.000680222,0.0052622,0,0.014051536,0,0,0.001282381,0.000663294,0.005302567,0.012202439,0.013139399,0.009041732,0.007459384,0.013970663,0,0.005642992,0.001720178,0,0.000538762,0.005815331,0.005723834,0.000673877,0.008363414,0.019855858,0.004928776,0.003057551,0.000599155,0.004746838,0.014171348,0.009118507,0.011858089,0,0.013453658,0.004250335,0.002580133,0.005396461,0.003885514,0.013466595,0.042277152,0.004340797,0.001622354,0,0,0,0.002081144,0.002299882,0,0.049371298,0.006303849,0.003119476,0.003041053,0.001782837,0,0.006837229,0.001780653,0.000746612,0,0.001283321,0,0.002147935,0.011532502,0,0,0,0.008324425,0.005066741,0.006026589,0.001948495,0.000844747,0.0186174,0.01054571,0.010513774
2019/1/6,0,0,0.00717899,0.000912646,0.017210741,0,0.01737041,0,0.015917944,0.001462534,0.000777431,0.00574598,0.004186608,0.001700138,0.010470317,0.001810689,0.006550627,0,0,0.002453823,0.008082,0,0.009921218,0.0292955,0,0.001772422,0.001705045,0.000784928,0.01482976,0.00236587,0.014666273,0.000457923,0.006462764,0,0.003130265,0.000997085,0,0.005616295,0.005851994,0.004954243,0,0.011151521,0.020567258,0.001646258,0.006859214,0.011051105,0.007891004,0.016180132,0,0.010438742,0.003452077,0.009454086,0.002421091,0.00256645,0.000782554,0.001622427,0.013535484,0.040279066,0.012212049,0.006217406,0,0,0.002126289,0,0,0,0.035913579,0.006137945,0.00170503,0.00051784,0.002833233,0.00169238,0.006096183,0.000835353,0.000619142,0.003559248,0.002513301,0.009158973,0.006839225,0.009707992,0,0,0,0.016197545,0.010947204,0.001986876,0.002892631,0.001025866,0,0.009216167,0.018418654
2019/1/7,0,0,0.001694299,0.004269847,0.020862382,0,0.032397216,0.000788698,0.015504364,0.003334638,0.001371225,0.001438999,0.0015979,0.011143586,0.006719324,0.00063225,0.00365906,0.001261689,0,0.004956775,0.020547172,0,0.006406155,0.050175691,0,0.000671546,0.001082312,0.007863622,0.003834962,0,0.017427821,0.009565668,0.005061702,0,0.008410773,0.002032865,0,0.017452782,0.003658518,0.009498985,0,0.007963993,0.010850864,0.0022807,0.015484802,0.029582514,0.009008967,0.014536306,0.012867116,0.010500169,0.007870068,0.001696228,0.001086791,0.007207619,0.004899744,0.001473466,0.01401505,0.017395599,0.004162059,0.015450784,0,0.004095086,0.001644865,0,0,0,0.029966063,0.010832188,0.005075026,0.001120842,0.001610237,0.000581114,0.000329769,0.002931513,0.002560199,0,0.000390517,0.015817632,0.001319794,0.011529043,0,0,0,0.019325558,0.027005887,0.001492327,0.003770757,0,0.010312498,0.006502904,0.021764417
2019/1/8,0,0,0.006596189,0.007326409,0.021127722,0,0.027482395,0,0.013603736,0.005122235,0.004722915,0.004914745,0.012994751,0.006007949,0.005203636,0,0.000676337,0.001724842,0,0.002253526,0.018567398,0,0.006966638,0.037663725,0,0.00028469,0.000683928,0.006689868,0.002905345,0.00273384,0.024805776,0.002592404,0.005192984,0,0.000873476,0.001269338,0.002414061,0.013143619,0.003083702,0.007455031,0,0.005574291,0.008925836,0.001132378,0.009101139,0.023549674,0.006854633,0.011292155,0.00317759,0.011387749,0.001315367,0.00373327,0.002063908,0.00632993,0.004215569,0.000877319,0.016268291,0.021722673,0.005141454,0.003435407,0,0,0.000712445,0,0.000440045,0,0.049801833,0.011702928,0.002903777,0.000681664,0.003157147,0.004813463,0.002198764,0.006345984,0,0,0.003950337,0.010235993,0.003837865,0.006336432,0,0,0,0.016819339,0.009642874,0.000392087,0.002161793,0,0.007970757,0.010440311,0.024165393
2019/1/9,0,0,0.005138473,0.006411986,0.016630475,0,0.017758913,0,0.004872303,0.00301456,0.003194272,0.005128951,0.006378361,0.006660256,0.006673187,0,0,0.000540393,0,0.004193756,0.005851889,0,0.00307819,0.021114032,0.002908593,0.005270416,0.001533934,0.003831697,0.004153255,0.001334431,0.016419011,0.00905754,0.007641886,0,0.001272625,0.000300263,0.000689645,0.008592367,0.002240209,0.000797377,0,0.010225829,0.008770938,0.005821329,0.004543233,0.015817201,0.005893387,0.010266885,0,0.006062464,0.000890943,0.008203578,0.000783828,0.007610854,0.010083687,0.004260474,0.016996979,0.032265085,0.004233448,0.001838843,0,0,0.002875745,0.002038674,0,0,0.047014276,0.010178848,0.00279966,0.00078659,0.005674972,0.004307382,0.003975318,0.005852154,0,0,0.001528997,0.005907244,0.005833715,0.007116752,0,0,0,0.010756905,0.007054116,0.002838186,0.002229311,0.002744781,0.01124538,0.00775528,0.022244097
2019/1/10,0,0,0.006668116,0.000892835,0.014516102,0,0.033803502,0.000943783,0.011048591,0.000526937,0.002684234,0.010659515,0.0118427,0.011988843,0.006560234,0.000390667,0.002096862,0.010341351,0,0.004499312,0.007198439,0,0.002918974,0.03085436,0.002758149,0.007578026,0.000779409,0.002713041,0.005340367,0.000294895,0.01807105,0.005471337,0.003357565,0.001120354,0.003164512,0.000284732,0,0.020679459,0.002124336,0.000756133,0,0.00914758,0.007167727,0.004879073,0.006867318,0.020445886,0.008361552,0.01581205,0.000848739,0.004838487,0.003076775,0.00385371,0.002049117,0.011911496,0.003413859,0.00459947,0.016552334,0.017523736,0.001270608,0.005735113,0.000759463,0.001925027,0.002223194,0.000368152,0,0.000349395,0.045281713,0.011669362,0.005963082,0.000745904,0.000669747,0,0.007044392,0.009024272,0,0,0.001796526,0.011609485,0.001061839,0.006958255,0,0,0,0.012315645,0.018956015,0.000439852,0,0,0.021162441,0.008598578,0.022431242
2019/1/11,0,0,0,0.000805347,0.019471171,0,0.018412438,0.006742916,0.004270629,0.001913832,0,0.01451762,0.003469964,0.000693757,0.000575254,0,0.000648577,0,0,0.001386821,0.014817158,0,0.000479461,0.021476874,0.000941441,0.001246643,0.000387451,0.001231104,0.009750986,0.000363912,0.015655744,0.001197829,0.004421227,0,0.002584,0.00168829,0,0.008609882,0,0,0,0.005355602,0.006648004,0.002857313,0.006788641,0.006785569,0.000417083,0.010829548,0.003773486,0.008839486,0.004505067,0.00076555,0.001296089,0.003757841,0,0.001810943,0.014412442,0.011060552,0.001403242,0.003822157,0.000582926,0.001778467,0.001280153,0.001552685,0,0,0.041093845,0.012613123,0.011786599,0.012696605,0.002107765,0.000355607,0.00307072,0.003162626,0.007555875,0,0.00405597,0.012763262,0,0.01369459,0,0.002408769,0.000663776,0.010363123,0.00588189,0.004376488,0.003411428,0.002856345,0.027576585,0.004801866,0.02917369
2019/1/12,0,0,0.001284497,0,0.013386792,0,0.01543066,0.007654508,0.008784363,0.000750947,0,0.001337076,0,0.000715239,0.00775812,0,0.003614802,0,0,0.001641438,0.008227995,0,0.00123809,0.017671895,0,0,0.001259595,0.004497257,0.008365199,0.00487868,0.011315418,0.003821703,0.002608577,0,0.002723962,0,0,0.001349426,0.010250831,0.008211892,0,0.005186311,0.007609906,0.001324608,0.004734847,0.001328573,0,0.011842261,0.005262426,0.00409513,0.004222369,0.004519355,0.001469399,0.003908461,0,0.001240357,0.015996804,0.019407992,0.003254569,0,0.000740474,0,0.000946198,0.000894263,0.002588187,0.001974674,0.037367705,0.005206323,0.000430669,0.001416947,0.013481565,0.010933737,0,0.001876349,0.000562143,0,0,0.010201434,0,0.005944495,0,0.003059788,0,0.010821198,0.00140438,0.009950155,0.001981638,0.010691541,0.019315886,0.008934606,0.027342658
2019/1/13,0,0,0.001266454,0,0.018428724,0,0.036474001,0,0.010092475,0.001041333,0,0.001694051,0.003874485,0.001359088,0.006711561,0,0.009486679,0.003189592,0,0.006348509,0.007204485,0,0.001510517,0.05650914,0.005174278,0.002889782,0.001035667,0.002891189,0.00993649,0.001047894,0.018053145,0,0.001833909,0,0.004596418,0.002379922,0.000921431,0.007292303,0.013109406,0.009067232,0,0.00563245,0.006351033,0.004779112,0.00473523,0.008811383,0.007299949,0.012823441,0,0.008515204,0.006432662,0.005936967,0.003278428,0.006444476,0,0.001238338,0.015769592,0.021778007,0.006982597,0.003028981,0.000608834,0,0,0,0,0,0.038266751,0.007865216,0.001305316,0.000553768,0.004484522,0.009128782,0.001161812,0.002648386,0.000736999,0,0,0.027196174,0,0.008815426,0,0,0,0.013531935,0.017123167,0.00577097,0.001014126,0.002422098,0.012911877,0.006729871,0.040405144
2019/1/14,0,0,0.000550433,0.00140617,0.016189601,0,0.040434372,0,0.010143014,0.001794543,0.001946497,0.002652072,0.008038422,0,0.004362881,0,0.00308649,0.000890834,0,0.004304826,0.010977336,0,0.000814877,0.046496503,0.002923048,0.001310631,0.003991735,0,0.011381911,0,0.010564879,0.003340797,0.008204206,0.010198946,0.009977462,0.000359085,0,0.007734529,0,0.00361457,0,0.005441933,0.005577516,0.005005476,0.012253063,0.010420949,0.019515023,0.009760148,0.002323317,0.005210568,0.006452791,0.006410309,0.001690595,0.004775553,0.00203635,0.001476399,0.01120378,0.015644084,0.003041949,0.012464791,0,0,0,0,0,0.000514393,0.032152642,0.011430826,0.001297505,0,0,0.004322633,0.001478624,0.00164379,0.002138116,0,0.00135308,0.014134309,0.0012738,0.00945927,0,0,0,0.005096358,0.024334447,0.003018823,0.000582141,0.006286138,0.007453955,0.009519653,0.027615076
2019/1/15,0,0,0.007587321,0.000623997,0.011314527,0,0.042123051,0.011021318,0.007375786,0.0018574,0.002759665,0.00252762,0.005561649,0.00099469,0.004076617,0.001534271,0.002725357,0.003183382,0,0.001491474,0.011808854,0,0.000911319,0.049903023,0.003337601,0.003406423,0.00060908,0.001520047,0.005421506,0.000712395,0.022612664,0.002937129,0.001730953,0.001169404,0.004151403,0.002682306,0,0.013223514,0,0.003320166,0,0.006067915,0.005467683,0,0.01050078,0.018554181,0.009695715,0.016537802,0.001175473,0.001223087,0.003347841,0.002460085,0,0.006754301,0.000664103,0.004070995,0.013100899,0.019746731,0.010050356,0.008786267,0.000540924,0,0,0,0,0.002190694,0.031558887,0.010199807,0.000878044,0,0.00084377,0.002619192,0.002016478,0.003158175,0.008475469,0,0.000939623,0.01797415,0.009935355,0.006338041,0,0,0,0.010153482,0.04261333,0.000856591,0.003087891,0,0.009177611,0.00784109,0.029210757
