Date,Dim-0,Dim-1,Dim-2,Dim-3,Dim-4,Dim-5,Dim-6,Dim-7,Dim-8,Dim-9,Dim-10,Dim-11,Dim-12,Dim-13,Dim-14,Dim-15,Dim-16,Dim-17,Dim-18,Dim-19,Dim-20,Dim-21,Dim-22,Dim-23,Dim-24,Dim-25,Dim-26,Dim-27,Dim-28,Dim-29,Dim-30,Dim-31,Dim-32,Dim-33,Dim-34,Dim-35,Dim-36,Dim-37,Dim-38,Dim-39,Dim-40,Dim-41,Dim-42,Dim-43,Dim-44,Dim-45,Dim-46,Dim-47,Dim-48,Dim-49,Dim-50,Dim-51,Dim-52,Dim-53,Dim-54,Dim-55,Dim-56,Dim-57,Dim-58,Dim-59,Dim-60,Dim-61,Dim-62,Dim-63,Dim-64,Dim-65,Dim-66,Dim-67,Dim-68,Dim-69,Dim-70,Dim-71,Dim-72,Dim-73,Dim-74,Dim-75,Dim-76,Dim-77,Dim-78,Dim-79,Dim-80,Dim-81,Dim-82,Dim-83,Dim-84,Dim-85,Dim-86,Dim-87,Dim-88,Dim-89,Dim-90,Dim-91,Dim-92,Dim-93,Dim-94,Dim-95,Dim-96,Dim-97,Dim-98,Dim-99
2020/5/27,0.18296458,0.055343043,0.06591146,-0.001004381,0.06628047,-0.054131404,0.003007752,-0.035449218,-0.002934813,0.003133158,-0.021366227,0.022185273,-0.047356114,-0.030986805,0.039227836,0.11059894,-0.07174419,0.015159392,0.05714916,-0.00650722,0.025123464,0.06339203,-0.09227804,-0.022981772,-0.000884187,0.04943028,0.066666715,0.012643165,-0.028936556,0.11697212,0.037853103,-0.09162285,-0.033673797,0.06557349,0.029978806,0.039807066,0.019163726,-0.010242758,-0.005258693,0.023015363,-0.05077615,-0.034888003,0.006384051,0.052250292,0.06253936,0.061361235,0.010088922,-0.049727853,-0.026549872,-0.060999125,0.012797804,-0.032869875,0.024969112,-0.020522183,0.07346288,-0.009315671,0.012247898,-0.034445707,-0.034749813,0.00234286,0.078599855,0.049042962,0.042226903,-0.041985884,0.031115234,-0.020894751,0.024885144,-0.083228245,0.011472263,-0.04160736,0.09343305,-0.023817604,-0.020039996,-0.07043587,0.009718236,0.006854282,0.12875177,-0.09256724,0.1276312,-0.008603608,0.046607565,0.049902465,-0.06606399,0.006982052,-0.041338526,0.04902506,-0.034905326,-0.08674169,-0.102461636,-0.021616936,-0.048022754,-0.18934986,0.05097904,0.005413232,-0.010469411,-0.13099723,0.110347874,-0.041319445,-0.060883198,-0.012174503
2020/5/28,0.18167952,0.060433418,0.0645936,-0.004115131,0.07001502,-0.053677183,0.003550714,-0.033600625,-0.001669082,0.003170286,-0.019356862,0.022660904,-0.047195777,-0.030159062,0.03866228,0.11018338,-0.071347706,0.01666105,0.055645086,-0.009019028,0.024368506,0.06261455,-0.09107842,-0.024004819,0.001686435,0.04991991,0.06590358,0.01228444,-0.027584583,0.1165864,0.03766183,-0.09370723,-0.03273551,0.06503406,0.03008595,0.03802938,0.018707749,-0.010712914,-0.004441467,0.022457855,-0.050306518,-0.03466979,0.00566779,0.050980534,0.06541485,0.060536556,0.008530255,-0.049215168,-0.02607747,-0.060426027,0.015124158,-0.031503618,0.023437727,-0.021722103,0.0732152,-0.009426776,0.012402354,-0.033238508,-0.033617802,0.003937051,0.07733767,0.048319183,0.04165883,-0.04172801,0.032031592,-0.019938001,0.026945591,-0.08268611,0.012267129,-0.041979413,0.09286704,-0.024341188,-0.019041136,-0.073495954,0.011087376,0.005312882,0.12948802,-0.09433527,0.12954974,-0.009744771,0.04398303,0.049901377,-0.06612686,0.00631351,-0.04121375,0.045008637,-0.030555688,-0.08474678,-0.10163206,-0.022318248,-0.04992319,-0.19144093,0.051815253,0.005502707,-0.008536219,-0.13542207,0.11570273,-0.040225986,-0.06219505,-0.011419778
2020/5/29,0.18064196,0.05816976,0.06884419,-0.005726892,0.07018514,-0.055172194,0.004060264,-0.035628833,-0.002079711,0.003872405,-0.020980945,0.025184883,-0.048498023,-0.028657155,0.04307349,0.10772003,-0.07315751,0.015253923,0.058942717,-0.011570421,0.028025698,0.057100147,-0.09245109,-0.025951914,0.001985669,0.04973394,0.066287406,0.013870907,-0.02881943,0.12154239,0.039319653,-0.09359189,-0.033348657,0.067638665,0.029151905,0.03999568,0.018829212,-0.014047306,-0.007427672,0.023552382,-0.048431974,-0.03424919,0.002692947,0.050375585,0.06825222,0.063900694,0.005931252,-0.04843516,-0.027332202,-0.05830473,0.013489954,-0.03387757,0.025145216,-0.021259675,0.07552422,-0.010693735,0.015742317,-0.036185324,-0.035130218,0.005019149,0.08228754,0.050465804,0.04213608,-0.04170115,0.03144815,-0.020282697,0.027415365,-0.082437195,0.012677216,-0.04580414,0.09636139,-0.02335928,-0.018304074,-0.07323279,0.011331619,0.004838853,0.13118078,-0.09410975,0.13282585,-0.008941333,0.043480076,0.05073579,-0.067998,0.00649227,-0.04557382,0.04579241,-0.03300488,-0.08478921,-0.095862165,-0.022760225,-0.055697814,-0.19699293,0.049907465,0.004676297,-0.011351559,-0.13596214,0.11110542,-0.040501386,-0.058952216,-0.01474107
2020/5/30,0.18578994,0.05905422,0.06372783,-0.000990356,0.06856496,-0.052879024,0.00246789,-0.033332627,-0.004025177,0.003960866,-0.020694211,0.021894842,-0.049338397,-0.029889442,0.043112326,0.11245082,-0.07180705,0.016114393,0.054860853,-0.005657834,0.025708472,0.062351022,-0.09383042,-0.023144998,-0.001352842,0.049415935,0.06646885,0.014026468,-0.028113617,0.11908529,0.040377893,-0.09487989,-0.033287033,0.06694635,0.031428788,0.041348513,0.019499326,-0.010504968,-0.006128334,0.023042306,-0.0516868,-0.035245858,0.006944028,0.053977262,0.06597832,0.065137744,0.00768829,-0.04973054,-0.023681317,-0.060206365,0.012531992,-0.030959109,0.025325391,-0.01969636,0.07674405,-0.011652582,0.011284423,-0.03700054,-0.036258254,0.001278876,0.08069187,0.05002138,0.041826792,-0.04368908,0.03280682,-0.022355705,0.026327655,-0.08472131,0.011589753,-0.042274524,0.093656674,-0.023132507,-0.021105582,-0.071857005,0.01319582,0.006176565,0.12951288,-0.09436729,0.1296392,-0.00843518,0.04351199,0.048563823,-0.06771707,0.008665629,-0.040563628,0.046429724,-0.03308296,-0.08772035,-0.099140435,-0.021000613,-0.050058674,-0.19173747,0.050792027,0.004113966,-0.009441789,-0.13196485,0.110021695,-0.043136816,-0.060100574,-0.011787135
2020/5/31,0.17685136,0.059571445,0.0690083,-0.009202136,0.071381494,-0.053579178,0.004419723,-0.031250022,-0.000975289,0.002854607,-0.02011429,0.022250932,-0.04645944,-0.029085223,0.04031042,0.10314528,-0.07145654,0.013412376,0.061194867,-0.010879222,0.02301433,0.061539933,-0.08975756,-0.023355246,0.000961411,0.047038786,0.0654095,0.013021512,-0.028051896,0.12775397,0.037879486,-0.091019936,-0.034012076,0.06603975,0.028167775,0.04047358,0.01782115,-0.013286705,-0.005170689,0.022519678,-0.048994094,-0.035454676,0.005785687,0.05166959,0.06829056,0.064462446,0.006394135,-0.04683995,-0.026728576,-0.058225337,0.015480066,-0.031724088,0.02289565,-0.02494544,0.072434485,-0.009487736,0.01479199,-0.033442177,-0.032811854,0.006166193,0.07894541,0.049023904,0.03894456,-0.041083343,0.03291403,-0.019689629,0.030815994,-0.084523186,0.014286114,-0.041491106,0.09557355,-0.026617229,-0.012567631,-0.07796799,0.009621847,0.005843849,0.1284056,-0.092964664,0.129781,-0.00946746,0.040457025,0.049247287,-0.06551635,0.006262025,-0.04152304,0.03947893,-0.034015518,-0.085768566,-0.09989675,-0.022953182,-0.051914975,-0.19020821,0.05406653,0.006021549,-0.009284782,-0.13369067,0.11646624,-0.042191733,-0.060863934,-0.008376389
2020/6/1,0.18097216,0.05526784,0.07002098,-0.002638093,0.072907135,-0.05454162,0.003558468,-0.035733398,-0.001671143,0.005274052,-0.019638097,0.022394393,-0.048015147,-0.02861521,0.042773623,0.10658929,-0.072445124,0.013247787,0.05936047,-0.008767884,0.024266407,0.059591394,-0.08961961,-0.02473473,-0.000245687,0.046188816,0.06454212,0.012749206,-0.029139841,0.12591457,0.038374726,-0.093357354,-0.034215443,0.067334294,0.030086676,0.039760992,0.018532112,-0.012528364,-0.005203796,0.022658134,-0.04983587,-0.036471684,0.004758419,0.052343722,0.06726579,0.0633081,0.00679809,-0.04849998,-0.02717926,-0.05787131,0.015102175,-0.029900989,0.022867616,-0.022199506,0.0737335,-0.009093182,0.016815184,-0.0347496,-0.033409227,0.004876613,0.079410195,0.048764907,0.042492364,-0.04225051,0.031896923,-0.018550212,0.02893464,-0.083439775,0.013562745,-0.041874573,0.09451199,-0.025991706,-0.01663069,-0.07391369,0.01078587,0.004933669,0.12775758,-0.09314056,0.12997872,-0.008270332,0.04116561,0.051381156,-0.067409344,0.006986573,-0.043314718,0.04047043,-0.030442674,-0.08811544,-0.10127514,-0.022359382,-0.050640512,-0.19526,0.05407505,0.00564944,-0.009511316,-0.13744782,0.11460965,-0.04087066,-0.06488768,-0.009672088
2020/6/2,0.18889555,0.057457924,0.06582747,0.003789286,0.06591483,-0.055671453,0.001772103,-0.03507113,-0.003729606,0.006386722,-0.020509865,0.02331007,-0.049924154,-0.02968598,0.04595029,0.11340152,-0.07296774,0.015337474,0.055412777,-0.006979605,0.024046406,0.059873834,-0.09261575,-0.0254638,-0.002126555,0.047352407,0.06488183,0.0132322,-0.030326452,0.119660124,0.038376022,-0.09663014,-0.034746688,0.06879818,0.032813028,0.037591983,0.019522933,-0.010189811,-0.004313964,0.022700429,-0.05104,-0.03802833,0.007642108,0.055105813,0.06539941,0.06381102,0.00770888,-0.051082164,-0.02728628,-0.061759844,0.012867661,-0.0319864,0.028052606,-0.019619064,0.07703264,-0.009282693,0.012347627,-0.038209587,-0.037362784,0.002724464,0.082586795,0.051596817,0.040989984,-0.04402565,0.031526025,-0.021071356,0.026256174,-0.08482579,0.007471236,-0.042745087,0.09373794,-0.022894733,-0.024284577,-0.069451034,0.012232755,0.006698079,0.12793417,-0.093307465,0.13105254,-0.007165685,0.044349667,0.050709117,-0.06841472,0.009275934,-0.042498533,0.048992336,-0.033808257,-0.09007679,-0.10043436,-0.020476157,-0.047909334,-0.19382876,0.050843503,0.002494552,-0.010794449,-0.13330017,0.10740386,-0.04148604,-0.061326742,-0.011755527
2020/6/3,0.18273248,0.05674878,0.06648169,0.003576774,0.0667514,-0.055367894,0.001302508,-0.03337975,-0.002241198,0.006846225,-0.020085407,0.02203247,-0.048540503,-0.029774899,0.04535264,0.111418,-0.07229909,0.014418088,0.05673932,-0.006225877,0.021630254,0.061621465,-0.09111074,-0.022584427,-0.003237532,0.046432983,0.06481253,0.013155135,-0.030169023,0.11884188,0.038049925,-0.09518057,-0.033190023,0.06793041,0.032531116,0.038760554,0.019051721,-0.010075836,-0.004113143,0.02205659,-0.05131099,-0.037435777,0.008055853,0.05447432,0.063912675,0.06290188,0.008062062,-0.04957057,-0.026230996,-0.061196145,0.012370904,-0.030698335,0.025985649,-0.019578926,0.076306246,-0.009697354,0.012302641,-0.03668387,-0.036145657,0.004654707,0.07925928,0.04939899,0.039882705,-0.043235116,0.031858835,-0.02046284,0.027331028,-0.08445272,0.008549281,-0.042344347,0.09352656,-0.02329826,-0.023413097,-0.07041604,0.011447309,0.007297097,0.12527621,-0.09164015,0.13091059,-0.006656263,0.0441581,0.048967965,-0.06734836,0.009811254,-0.03995976,0.047575403,-0.030263493,-0.08861652,-0.10089155,-0.019795164,-0.048095033,-0.19083354,0.05225128,0.003921788,-0.010041461,-0.13362584,0.10794257,-0.041464318,-0.063491054,-0.009923381
2020/6/4,0.18696772,0.05891097,0.066365756,0.005590429,0.06881117,-0.056220382,0.003517276,-0.03176822,-0.004476996,0.00707866,-0.017579343,0.020812996,-0.049861647,-0.029392814,0.044217303,0.11292847,-0.07296653,0.014649928,0.053709324,-0.005917057,0.025329849,0.057874374,-0.09267084,-0.025323816,-0.002901014,0.047364447,0.065422736,0.013325126,-0.030886697,0.12250367,0.038509853,-0.0958773,-0.034117535,0.06868405,0.032186095,0.039909977,0.019577188,-0.010140112,-0.005503938,0.022623649,-0.051306058,-0.03739561,0.008165048,0.054775313,0.06457746,0.06453565,0.007466969,-0.05011265,-0.025328923,-0.060907155,0.010746868,-0.030880675,0.028249694,-0.0173371,0.078700416,-0.012190416,0.011054269,-0.037839577,-0.037933826,0.001613993,0.081091054,0.049853362,0.042203326,-0.04343669,0.03465991,-0.019505193,0.027874626,-0.086845875,0.008049375,-0.043580487,0.09574208,-0.022047712,-0.024102772,-0.07301182,0.014119281,0.00526633,0.12820643,-0.093447536,0.13197821,-0.00829879,0.043731276,0.05057237,-0.06894901,0.008155867,-0.040904555,0.04783403,-0.03218929,-0.08839074,-0.10098347,-0.019771248,-0.048073657,-0.19537175,0.052164342,0.004207178,-0.011488279,-0.13317442,0.104086526,-0.041358434,-0.058526985,-0.00981864
2020/6/5,0.17851855,0.06021121,0.0689465,8.35E-05,0.06736478,-0.05694658,0.00338558,-0.028995823,-0.002138895,0.005866115,-0.01978502,0.020214278,-0.04699378,-0.029860094,0.04099442,0.1066509,-0.07272918,0.013712926,0.05746289,-0.007105998,0.022562882,0.060754336,-0.09145877,-0.02176961,-0.003052586,0.045886375,0.06523718,0.012895766,-0.030066889,0.1245328,0.037572708,-0.092626296,-0.03438321,0.06827856,0.029716259,0.041902922,0.018914877,-0.011633236,-0.005020691,0.0228478,-0.050785616,-0.035783257,0.00888052,0.053857166,0.065387085,0.06558928,0.007744552,-0.048374653,-0.025108578,-0.05953597,0.011107032,-0.031605944,0.025879811,-0.019558208,0.07576248,-0.011669216,0.012744631,-0.035372306,-0.03592853,0.003589192,0.07915731,0.048548985,0.040547796,-0.041525602,0.034562286,-0.018453801,0.029242795,-0.08646978,0.011868107,-0.043210965,0.09771578,-0.024475437,-0.019562745,-0.07446424,0.010780479,0.007338154,0.12724672,-0.0909743,0.13148877,-0.008078516,0.044528145,0.04804006,-0.06645657,0.00772215,-0.037975278,0.046290718,-0.033978485,-0.08585312,-0.10231596,-0.020832065,-0.049062837,-0.18935467,0.053538416,0.006625284,-0.011494124,-0.13161725,0.106878705,-0.041668598,-0.05835309,-0.008831481
2020/6/6,0.17990166,0.060958136,0.06835453,-0.002394943,0.06374117,-0.057217,0.004698311,-0.032047424,-0.001194816,0.002714585,-0.022008738,0.023561487,-0.045001276,-0.030756138,0.036330786,0.10538764,-0.071776934,0.014125758,0.0586156,-0.011351914,0.023151126,0.061375327,-0.08797545,-0.021122636,-0.000431519,0.04655525,0.06507335,0.010832333,-0.030398738,0.1196742,0.035566088,-0.090638086,-0.03461432,0.06667318,0.029568153,0.03835124,0.018712303,-0.011438692,-0.003916882,0.022988645,-0.049254186,-0.03582689,0.008671939,0.05270796,0.06349218,0.061608735,0.008832923,-0.04867197,-0.028071266,-0.06109488,0.013384993,-0.031763744,0.026989179,-0.020513555,0.07392915,-0.011038245,0.010547558,-0.03414396,-0.035635598,0.004975309,0.07734463,0.0482591,0.03841211,-0.040961105,0.033162788,-0.017773656,0.028354444,-0.08397289,0.011484164,-0.043449845,0.09565966,-0.025550742,-0.020799344,-0.07177302,0.009046892,0.007112516,0.12761112,-0.09026036,0.13109995,-0.008512736,0.04574044,0.04992597,-0.06554057,0.006354419,-0.03984848,0.04671302,-0.033930764,-0.08355857,-0.101067305,-0.021136982,-0.049834535,-0.18899138,0.052357025,0.00643709,-0.010593855,-0.1333093,0.10820626,-0.042032152,-0.05801619,-0.009334208
2020/6/7,0.1782293,0.05815033,0.0701053,-0.004392596,0.06727035,-0.05476684,0.003980149,-0.033317484,-0.002619974,0.005089594,-0.018862668,0.024991717,-0.04714898,-0.028313087,0.043758683,0.104389764,-0.07319665,0.014127429,0.06186559,-0.010481805,0.019841805,0.06084402,-0.08843261,-0.02422698,-0.00057011,0.04426139,0.06304562,0.012277524,-0.028974338,0.12511478,0.035814848,-0.09230005,-0.03432556,0.06779557,0.029738596,0.03842837,0.017913235,-0.012174635,-0.003555779,0.021799494,-0.050372332,-0.037617598,0.005997063,0.05251511,0.064646825,0.06124331,0.008238785,-0.04809896,-0.028542582,-0.060739547,0.014677752,-0.032287017,0.025088651,-0.022450037,0.07361803,-0.007774063,0.01296144,-0.03341888,-0.03365689,0.007010914,0.077049255,0.049106877,0.036719445,-0.04102432,0.032545827,-0.018535709,0.031125337,-0.08486128,0.009226061,-0.042083543,0.09428993,-0.026752008,-0.015614824,-0.07522686,0.008254822,0.006518063,0.12667942,-0.09163213,0.12937091,-0.008188161,0.04170825,0.051452883,-0.06742881,0.006830929,-0.04329638,0.04386826,-0.032288503,-0.086800426,-0.10084548,-0.0218648,-0.04804833,-0.19109938,0.05467573,0.004544642,-0.009043157,-0.1363637,0.110964485,-0.04086802,-0.06395657,-0.006780083
2020/6/8,0.18242118,0.058339786,0.06838308,-0.000180161,0.06835191,-0.05509885,0.003630959,-0.03260014,-0.003301873,0.005606468,-0.021451117,0.02286699,-0.04775861,-0.030434888,0.042008884,0.10973539,-0.07299401,0.013506833,0.060282707,-0.009238688,0.02567343,0.06110068,-0.091139115,-0.02288551,-0.002806196,0.04720889,0.066132724,0.012675705,-0.03036847,0.122808106,0.037363928,-0.093156256,-0.033673573,0.068629876,0.030228816,0.041763835,0.01883855,-0.010612897,-0.004889677,0.022605188,-0.051856242,-0.037481442,0.007376371,0.05395049,0.06450994,0.062395237,0.008784088,-0.04955514,-0.026960947,-0.05908346,0.01189011,-0.0299753,0.024206309,-0.019061854,0.07508888,-0.010895343,0.012509098,-0.034504563,-0.035279468,0.003683832,0.079558425,0.04891773,0.04023734,-0.042437226,0.03388518,-0.018537344,0.029905895,-0.084333144,0.011755057,-0.043938342,0.09545625,-0.025469603,-0.021945266,-0.07278986,0.011074543,0.004593022,0.12709248,-0.091127954,0.12920824,-0.008214406,0.044509828,0.047170017,-0.06767071,0.007068389,-0.03917761,0.045900982,-0.03468033,-0.08536966,-0.1001315,-0.021992654,-0.04743665,-0.18951622,0.052531295,0.004357189,-0.007518868,-0.13368075,0.10839559,-0.04076371,-0.061348323,-0.00969833
2020/6/9,0.18296991,0.057365663,0.06831769,-0.000145457,0.06905102,-0.055774342,0.005113289,-0.032493047,-0.002981151,0.00250757,-0.0204343,0.022066765,-0.04736507,-0.030083451,0.039003752,0.10886122,-0.07161883,0.013860938,0.05846921,-0.009277545,0.024980588,0.060410712,-0.09102939,-0.024978518,0.000740627,0.048476283,0.066286996,0.011077729,-0.029590443,0.12120091,0.036059868,-0.092785455,-0.033011872,0.06608558,0.029212253,0.04009025,0.018440569,-0.011727126,-0.005652589,0.02228218,-0.050673053,-0.03568625,0.003796757,0.050223134,0.06530278,0.06075702,0.008058081,-0.048575886,-0.027841086,-0.059120767,0.014180828,-0.030662367,0.023117412,-0.021536665,0.07322063,-0.009081191,0.014842859,-0.03380676,-0.033309434,0.004166916,0.079047434,0.048251312,0.04332955,-0.041501343,0.032724213,-0.019856483,0.02780706,-0.083107494,0.010629229,-0.041575097,0.093375936,-0.023587866,-0.018405724,-0.0732981,0.010595319,0.004807623,0.12776586,-0.0930185,0.12818496,-0.00911936,0.044180363,0.050808065,-0.06605072,0.00633776,-0.041492317,0.045114752,-0.032178167,-0.08632012,-0.10114655,-0.021532154,-0.050474457,-0.1918049,0.05134833,0.004783168,-0.009461754,-0.13274093,0.11232175,-0.0390844,-0.06259706,-0.011607994
2020/6/10,0.18282366,0.05827813,0.067682534,0.00364001,0.06990185,-0.055380236,0.004338488,-0.032495085,-0.002755208,0.006133219,-0.02009066,0.02101836,-0.048011933,-0.031670358,0.040345844,0.11265471,-0.07207697,0.013991082,0.055961326,-0.006405662,0.025038067,0.061862905,-0.09250533,-0.022241684,-0.001599978,0.047817487,0.06599651,0.01238368,-0.030600859,0.12010867,0.038111888,-0.09423759,-0.033633314,0.06726385,0.030982252,0.03943514,0.019652516,-0.010925466,-0.004813855,0.023325155,-0.05210684,-0.0355888,0.007021773,0.052798353,0.06511698,0.06401294,0.007747625,-0.0491085,-0.026441054,-0.059896976,0.013212182,-0.02960761,0.024831757,-0.01999088,0.07556379,-0.011502062,0.014055101,-0.03553553,-0.035334054,0.003976002,0.07952646,0.048273478,0.04411058,-0.0428283,0.032922376,-0.018114762,0.026777916,-0.08380475,0.010757423,-0.042529557,0.09471296,-0.022177642,-0.022097232,-0.07175915,0.012635207,0.005274269,0.12701097,-0.09209966,0.13109693,-0.007986648,0.044954147,0.04913342,-0.066345654,0.00794786,-0.03923188,0.046772204,-0.029633967,-0.08733125,-0.10199598,-0.020224368,-0.050439138,-0.19254807,0.051917832,0.005808243,-0.010170126,-0.13311936,0.10731179,-0.040415663,-0.06087922,-0.011305373
2020/6/11,0.18134211,0.055446617,0.06625036,0.002496884,0.06859134,-0.05232175,0.003562484,-0.03419313,-0.00455603,0.006458861,-0.019702766,0.021913266,-0.048480283,-0.030904226,0.042591996,0.11127578,-0.07226835,0.014833956,0.056178726,-0.004150864,0.025238607,0.06345127,-0.093930595,-0.020379242,-0.002902332,0.046662956,0.065178335,0.013504724,-0.029390432,0.12040799,0.039788697,-0.09348228,-0.03322557,0.06781866,0.030711297,0.042183828,0.01946004,-0.010936366,-0.005820613,0.023056906,-0.052691497,-0.035411585,0.006930532,0.05331587,0.06369109,0.063777775,0.008101037,-0.048549637,-0.024618063,-0.05971118,0.012128365,-0.030434022,0.024740316,-0.02028615,0.07549184,-0.011585929,0.013170189,-0.035449773,-0.035369724,0.003003395,0.080433555,0.04957382,0.04165729,-0.04314974,0.033041578,-0.019228734,0.027797583,-0.08459536,0.010753586,-0.043108065,0.09512146,-0.02191792,-0.02171611,-0.07301956,0.013079437,0.0060118,0.12651113,-0.091512956,0.13099279,-0.007810567,0.04270867,0.047386196,-0.06684572,0.008072076,-0.03980535,0.0452023,-0.032300074,-0.087452516,-0.098109156,-0.020731283,-0.04951652,-0.19292963,0.05052528,0.003154573,-0.00942466,-0.13184288,0.103636086,-0.042339206,-0.060315114,-0.01180326
2020/6/12,0.18127398,0.05810867,0.06653412,-0.000811184,0.06788361,-0.054283217,0.003073506,-0.03242649,-0.003683292,0.003658313,-0.02129425,0.022264354,-0.04814131,-0.029904896,0.04029876,0.10927885,-0.072937466,0.014684116,0.056973852,-0.006484615,0.02420865,0.06114175,-0.09182923,-0.02303348,-0.002141977,0.046835173,0.065487206,0.012209762,-0.02954772,0.12134874,0.038535893,-0.09389374,-0.03397883,0.06738369,0.03058209,0.04098756,0.01904421,-0.011176554,-0.005504448,0.0227585,-0.05153889,-0.0355274,0.007400687,0.05415217,0.06563504,0.06501344,0.007812386,-0.049249098,-0.024512742,-0.05994756,0.012541893,-0.030549191,0.025274487,-0.019724267,0.075947896,-0.011142359,0.011720995,-0.03653531,-0.035995387,0.002024375,0.07827588,0.048734643,0.040955577,-0.04256549,0.033721186,-0.020561887,0.027857073,-0.08528355,0.01092666,-0.042185124,0.09443196,-0.023500947,-0.021255407,-0.07290973,0.01117613,0.007902162,0.12732053,-0.092551954,0.13158241,-0.007221413,0.0446181,0.04833207,-0.06785657,0.008874468,-0.039839376,0.047353007,-0.03385133,-0.08760576,-0.10030433,-0.020821106,-0.049812634,-0.19141208,0.052349098,0.005207343,-0.010174801,-0.1322726,0.10905492,-0.042761467,-0.06255333,-0.009763019
2020/6/13,0.17704515,0.057549648,0.0694908,-0.00219575,0.0690456,-0.05771284,0.003885237,-0.030470371,-0.001061172,0.002340956,-0.019686246,0.01954229,-0.046050258,-0.029621847,0.037324656,0.10568096,-0.07200363,0.013019216,0.05863923,-0.008944359,0.023930963,0.060692184,-0.08902401,-0.022620205,-0.000306725,0.04815274,0.06686019,0.010544972,-0.030109486,0.121159986,0.036537312,-0.091137715,-0.03409065,0.065986976,0.028889362,0.040128477,0.018496605,-0.012116371,-0.005484487,0.022723434,-0.04921732,-0.034463357,0.005569891,0.051866554,0.0654606,0.06369759,0.008163072,-0.048863877,-0.025570266,-0.058807258,0.0120887,-0.03164831,0.023113139,-0.019481873,0.07397907,-0.008825964,0.016375532,-0.036112975,-0.034450743,0.002232543,0.07837719,0.047974396,0.042111196,-0.04101759,0.032363508,-0.019152889,0.027258974,-0.08385979,0.012753461,-0.043304596,0.09667253,-0.024688754,-0.020087283,-0.07255804,0.008687177,0.007609372,0.12690781,-0.09296391,0.13187188,-0.007439574,0.047221627,0.052122004,-0.068123244,0.006465315,-0.041898105,0.045619708,-0.033727735,-0.08711215,-0.10357902,-0.022103777,-0.05001472,-0.19290443,0.05440906,0.007283171,-0.012564835,-0.13456586,0.11239278,-0.03794864,-0.06430443,-0.008507971
2020/6/14,0.17824624,0.055784147,0.07052186,-0.003273084,0.06689728,-0.056546997,0.003746094,-0.033027064,-0.002036021,0.004480095,-0.020205993,0.022144835,-0.047083538,-0.028729606,0.04194117,0.10466529,-0.072619505,0.01362702,0.059614103,-0.008314212,0.02256161,0.06030638,-0.08968411,-0.023107624,-0.000924187,0.04519291,0.06405173,0.011853137,-0.029099124,0.12211813,0.037771247,-0.09172726,-0.033693526,0.06719101,0.029533962,0.040057793,0.018148089,-0.01238621,-0.005964076,0.022216309,-0.049292903,-0.035857677,0.004333026,0.052132286,0.065297596,0.0635003,0.007909937,-0.048907176,-0.0269371,-0.058873013,0.013328884,-0.032195777,0.023349963,-0.020899355,0.07373913,-0.008113015,0.016890937,-0.03568685,-0.034038197,0.004095821,0.07987397,0.04937905,0.040739827,-0.04167765,0.031791046,-0.01928769,0.02777244,-0.08386718,0.011831232,-0.042513527,0.09558999,-0.024311105,-0.017983902,-0.07268359,0.008675016,0.008444215,0.12512545,-0.090997756,0.13018218,-0.006623216,0.043171935,0.05220416,-0.0673759,0.007422602,-0.04370635,0.044877842,-0.032318253,-0.08667767,-0.10113409,-0.021634674,-0.05023526,-0.19379942,0.05420424,0.006591571,-0.011877988,-0.13539198,0.110845126,-0.03965435,-0.06464896,-0.010119597
2020/6/15,0.18332353,0.05740119,0.06796764,-0.001186114,0.06743657,-0.055881646,0.004445755,-0.032853812,-0.00273284,0.004584343,-0.020828871,0.022238916,-0.047863744,-0.029712997,0.040625278,0.10865739,-0.072697535,0.014188582,0.058179054,-0.008903708,0.025455954,0.059259728,-0.091381095,-0.024775565,-0.000624213,0.047203388,0.06525517,0.011782344,-0.029719528,0.121216,0.037404787,-0.0935865,-0.034171324,0.06685663,0.030693019,0.03826135,0.018518627,-0.011173471,-0.005190532,0.022317251,-0.049878433,-0.03710991,0.006322717,0.05272035,0.065185346,0.0625036,0.007576247,-0.04941354,-0.028163778,-0.059364762,0.014182611,-0.03092579,0.024770526,-0.020713063,0.074391976,-0.009413902,0.01518785,-0.036022246,-0.03516172,0.003237173,0.0804413,0.049743813,0.04168451,-0.04256569,0.032644197,-0.018351331,0.027838722,-0.083300404,0.010480181,-0.042249635,0.09408498,-0.0223415,-0.021476159,-0.07294673,0.01117529,0.006717688,0.12539554,-0.09149228,0.12998912,-0.007353791,0.042896383,0.050101016,-0.06681988,0.007316338,-0.042781077,0.046429027,-0.033024646,-0.08589271,-0.10039901,-0.021463221,-0.049801927,-0.19356124,0.052433427,0.005890164,-0.010511009,-0.13341762,0.11035594,-0.039943203,-0.06180766,-0.011952987
