Date,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99
2016/6/11,-0.05201166,0.139252074,0.273212055,-0.179411641,0.028267399,0.083474787,0.029209269,0.149505525,-0.275780371,-0.016808324,0.068132492,-0.003085474,0.040296051,0.006417124,0.002848803,-0.124815405,0.183868195,0.027436935,-0.265017575,0.151939771,0.214434889,-0.051326045,0.144721394,0.175967491,0.200936531,-0.093754128,0.00642569,-0.197300331,0.220733082,-0.051616161,-0.169744588,0.286381189,-0.002639655,0.038968995,0.105689783,0.115465744,-0.09031797,0.175619043,-0.251758502,-0.041119083,-0.215542705,-0.168462717,0.186746092,-0.165704069,0.133731578,0.021385214,0.059783836,-0.214382881,-0.009522665,-0.490175587,-0.009862993,-0.072333111,0.08905482,0.649308373,-0.198777297,-1.748315505,-0.194255473,-0.012593044,0.97264705,0.266777392,-0.161233054,0.426655705,-0.204564568,-0.007563929,0.372776389,0.050803579,0.036243955,0.223618948,0.10476271,-0.094455444,0.020216108,-0.090159107,-0.173436931,-0.195373456,0.025719317,0.09125484,-0.005267692,-0.075837994,-0.511556105,-0.00956977,0.460332574,-0.089263481,-0.117770578,-0.019802772,-0.767526344,-0.243588896,-0.080321281,-0.013437767,0.098482721,-0.035157129,-0.02536188,0.011624869,0.000332332,0.086041425,-0.431762098,0.056159135,-0.05808562,-0.009380198,0.286711089,-0.025407436
2016/6/12,-0.046956169,0.10325041,0.268159966,-0.167983104,-0.044489014,0.105311658,0.007041347,0.18111126,-0.196613468,-0.013095587,0.057307051,0.007363328,0.021853953,0.040754096,0.023908165,-0.133464477,0.149295803,0.0396682,-0.319973104,0.198674132,0.24641392,-0.036463143,0.138185499,0.136146633,0.136348334,-0.06793755,-0.041459316,-0.276012742,0.215030059,-0.062474879,-0.228335207,0.279978682,0.039450402,0.039557015,0.069520619,0.065743215,-0.05843306,0.166390924,-0.162530205,-0.043129295,-0.218157247,-0.162786303,0.226703164,-0.158659917,0.111950156,-0.032643608,0.043772636,-0.195814927,0.028310002,-0.431277092,-0.0257923,-0.005413424,0.006901654,0.60591741,-0.175244909,-1.586436926,-0.170576293,-0.015085678,0.867860582,0.261856456,-0.184820457,0.30748385,-0.12652673,-0.033200459,0.30985948,0.056780681,0.05070897,0.266209039,0.007759961,-0.045769892,-0.007503563,-0.111970912,-0.145795228,-0.274746594,0.021362632,0.000560636,0.003391633,-0.062336165,-0.514902786,0.014306901,0.38788186,-0.106808258,-0.097781695,-0.045891512,-0.674355512,-0.24590805,-0.069909198,0.105854614,0.055295842,-0.048930559,0.006287057,0.002014862,0.002738979,0.109554182,-0.371315056,0.085614001,-0.010122667,0.052304966,0.215437414,-0.055551815
2016/6/13,-0.040009879,0.10052384,0.208681856,-0.190513372,-0.034932045,0.111544321,-0.005577604,0.111794874,-0.174875958,-0.009629359,0.05430389,0.020997149,0.026270231,0.023619036,0.020987282,-0.106764424,0.082670022,0.068573826,-0.30640592,0.251967468,0.268840067,-0.03295494,0.124980423,0.130754875,0.135002437,-0.04660796,-0.003038458,-0.329195071,0.17051493,-0.028504095,-0.168840465,0.304995403,0.038654713,0.068998782,0.050655805,0.011384247,-0.037329367,0.163482007,-0.10064231,0.010272584,-0.256979086,-0.161602973,0.138130669,-0.201144809,0.068641645,-0.028799364,0.064864579,-0.174649572,-0.006036422,-0.454917106,-0.048155878,-0.033517283,-0.009003801,0.610668128,-0.114803422,-1.598328195,-0.165044487,0.02741932,0.953759473,0.284149639,-0.123930457,0.309576822,-0.133221355,-0.024312968,0.388150746,0.119498154,0.130673152,0.268904136,0.027061834,-0.054700959,-0.01777129,-0.105312701,-0.14806283,-0.210311084,0.003160483,-0.044294233,0.012458062,-0.074381582,-0.499235419,0.000332089,0.405455602,-0.07823903,-0.146939946,0.019326075,-0.742265758,-0.25673377,-0.063855325,0.069696721,0.019105974,-0.017764959,0.015942408,-0.058840173,0.019138301,0.092285967,-0.295777101,0.093903031,-0.037168198,-0.027747876,0.258070561,-0.072950826
2016/6/14,-0.014667863,0.104021003,0.204639976,-0.139963142,-0.007894873,0.044160874,0.010877221,0.123048107,-0.18450501,-0.050489924,0.074805734,-0.015125835,-0.021906717,0.015295866,0.040187995,-0.07710152,0.157142485,0.036346886,-0.279388588,0.236117287,0.1455395,-0.037755098,0.15144416,0.15190019,0.138192322,-0.092155527,0.031780739,-0.281478107,0.152373422,-0.030233895,-0.172766656,0.308403681,-0.037703267,0.053380948,0.071504827,0.086691128,-0.051205877,0.17833301,-0.129207892,-0.066436904,-0.196333453,-0.13281076,0.116866099,-0.154317942,0.042541867,-0.058668507,0.023090726,-0.175501729,0.01161139,-0.438483841,-0.058511869,-0.064986557,0.01452803,0.58136371,-0.130091377,-1.564889312,-0.134208598,-0.025322752,0.890109993,0.300835571,-0.104526274,0.269477559,-0.197762901,-0.030924117,0.33210441,0.062333676,0.07804381,0.277781021,0.090336253,-0.079173804,-0.010588207,-0.084733104,-0.144368034,-0.220229987,0.015631799,0.00020862,-0.011500405,-0.050689311,-0.479213662,-0.041697588,0.378221703,-0.092863386,-0.135434942,-0.005930087,-0.73038941,-0.203914295,-0.078501021,0.071942064,0.009181176,-0.054622253,-0.007109388,-0.020797016,0.015059194,0.061703396,-0.284272224,0.05195987,-0.028712501,-0.046881095,0.267762435,-0.033451959
2016/6/15,-0.017849623,0.120706949,0.205491831,-0.152067,-0.039453341,0.057809044,-0.002420911,0.094261806,-0.121365461,-0.013974025,0.022201311,-0.037488688,-0.011033467,0.059081713,0.069776047,-0.091742885,0.126647431,-0.023544002,-0.294517413,0.1589033,0.179368768,-0.016594253,0.103370466,0.16193925,0.104159521,-0.138264497,-0.042111849,-0.269047864,0.139030048,-0.000904142,-0.156903251,0.31981862,-0.017608139,0.019467754,0.033279396,0.076445393,0.005912117,0.151674795,-0.141400179,-0.093569331,-0.214285206,-0.146242252,0.153408761,-0.155580931,0.102020912,-0.028178952,0.005598279,-0.214369555,-0.04047596,-0.438897554,-0.048827892,-0.016736356,0.019734799,0.631609268,-0.148729534,-1.557277333,-0.124655827,-0.018015339,0.945343685,0.275785811,-0.080404079,0.340111982,-0.171554762,-0.023144123,0.406091337,0.028345276,0.078327242,0.238353677,0.058067806,-0.074074084,0.026081827,-0.14160489,-0.162758501,-0.234617973,-0.002865644,0.039795846,-0.038125854,-0.013650351,-0.575436519,-0.013223454,0.410306104,-0.102814841,-0.144133856,-0.054492286,-0.726250595,-0.196872232,-0.080673706,0.067212741,-0.008300133,-0.131421242,-0.003249281,0.008452415,-0.007364125,0.081998284,-0.32047299,0.040861527,-0.076312911,-0.011373709,0.231286314,-0.101849983
2016/6/16,-0.105789903,0.032232169,0.120442344,-0.221092529,0.069409944,0.063358197,-0.004603867,0.041202608,-0.102611397,-0.020718342,0.028943972,0.026485862,-0.002882371,0.078331148,0.047706415,-0.049247224,0.116512292,-0.088340335,-0.329920421,0.161561767,0.259499285,-0.102794569,0.079269626,0.058559625,0.17137866,-0.02363145,0.000779782,-0.213419617,0.166212344,0.033211509,-0.059243568,0.297025058,0.039366646,0.062335799,0.039181251,0.030308869,-0.022589605,0.11149356,-0.05336713,0.026308164,-0.270195854,-0.080805579,0.12098541,-0.084834957,0.062262814,-0.025510677,-0.077178798,-0.174432841,-0.003778364,-0.335195337,0.029431489,0.006418292,0.073349893,0.551981073,-0.115751211,-1.373031209,-0.130653202,0.036972745,0.790171076,0.152303484,-0.034695847,0.307133464,-0.154431279,0.009781131,0.381681573,-0.004509264,0.159788379,0.232660201,-0.037027075,0.059638785,0.008289363,-0.076563883,-0.167852065,-0.227545783,-0.008288225,0.014728211,0.030084849,0.028977047,-0.46058121,-0.047189718,0.34374452,-0.095665327,0.001368166,-0.028035689,-0.605272146,-0.242209579,0.011300031,0.002547583,0.048234026,-0.081116618,0.083170136,-0.126207142,0.005636327,0.14852712,-0.240377868,0.088582473,-0.012863889,-0.077022554,0.235061212,-0.096366844
2016/6/17,-0.097704587,0.070438384,0.207736813,-0.192304767,-0.00563368,0.043948661,-0.042924468,0.103864601,-0.211162708,-0.031313119,0.053891416,-0.010336838,0.017894053,0.053982565,0.015393688,-0.10860934,0.120642829,0.009653991,-0.332126837,0.168416119,0.253292756,-0.049688479,0.150569894,0.120436562,0.157010038,-0.055732746,-0.027482922,-0.252619526,0.193142696,-0.029870278,-0.15018077,0.265634341,0.006463449,0.006899913,0.049645487,0.043147578,-0.066871346,0.142519943,-0.131680692,-0.030787135,-0.269507157,-0.165594294,0.163357966,-0.177935648,0.107711095,-0.001538626,0.062000242,-0.191425698,0.066215488,-0.390625123,-0.026145997,-0.027389787,0.052424295,0.642112351,-0.11092283,-1.584018987,-0.233119097,0.000231333,0.871385103,0.25031907,-0.101268453,0.281387408,-0.161433283,-0.000855098,0.383214267,0.077589213,0.060050293,0.273479326,0.053384739,-0.036054285,-0.018206305,-0.093682647,-0.19656062,-0.2462512,0.01850285,-0.019008682,0.012767421,-0.048724556,-0.484112261,-0.012011722,0.40619402,-0.042851084,-0.175697023,-0.013438329,-0.619633646,-0.225797833,-0.045860261,0.052200215,-0.005229839,-0.093630707,0.00961514,-0.031263374,0.000791828,0.154485461,-0.311285146,0.068736698,-0.0448941,-0.001570971,0.271808606,-0.057656054
2016/6/18,-0.063386538,0.07612546,0.209647889,-0.1485812,-0.013723322,0.05978384,-0.074657566,0.14500673,-0.093963759,0.018620167,0.070951701,0.034128974,0.125664988,0.041270233,0.023754879,-0.196163021,0.159317358,-0.020984,-0.349316961,0.153500359,0.281205649,-0.008180017,0.068663937,0.079224031,0.133645326,-0.037683258,-0.01384092,-0.210004317,0.222352517,-0.014987379,-0.114458243,0.251010832,-0.028339102,0.030587949,0.051980078,0.072077642,-0.007550919,0.14217649,-0.011364071,-0.033895285,-0.350739166,-0.116960287,0.106965521,-0.138759096,0.112473525,0.004718214,-0.028848061,-0.216779821,0.018101053,-0.384748504,0.070952468,-0.050239449,0.048517571,0.672311247,-0.144649694,-1.534357654,-0.130528393,-0.023066221,1.066826779,0.288131929,-0.046217004,0.363694532,-0.101716267,-0.116435914,0.413869206,0.075295347,0.073362862,0.211636426,0.070008413,-0.039445598,0.048060899,-0.127816889,-0.15125664,-0.229314973,0.059958099,0.030517129,0.090911178,-0.041230615,-0.529375486,-0.074814199,0.391150934,-0.014567169,-0.116173312,-0.021787515,-0.71983216,-0.166512886,0.044084578,0.032145921,-0.007567671,-0.118402211,0.050554846,0.008939019,0.002377881,0.071519235,-0.284285842,0.108519194,-0.060542831,0.005426544,0.27151399,-0.050091212
2016/6/19,-0.094217652,0.044705942,0.155728568,-0.183207349,-0.041280572,0.149230636,-0.031853887,0.192130295,-0.117440252,0.008533504,-0.009210002,0.058118076,0.013563355,0.056339127,0.01172614,-0.132594072,0.13237079,-0.051728389,-0.335913475,0.174238606,0.261331618,-0.051774632,0.1419391,0.084674835,0.089059585,-0.117745455,-0.140239161,-0.299788209,0.193429661,-0.013397625,-0.165925115,0.239122153,0.028861079,-0.021006428,0.082121933,0.022017514,-0.02378831,0.1667074,-0.093353145,-0.033321092,-0.340260344,-0.122482694,0.189492654,-0.194618908,0.078690013,0.060339476,0.064232983,-0.214213886,0.007946096,-0.291681377,-0.053026706,-0.028160061,0.003973672,0.649948964,-0.15920996,-1.532509376,-0.142133728,-0.043869509,0.857650142,0.240607702,-0.114671755,0.316969164,-0.094242012,-0.031797941,0.394192099,0.080285212,0.027679139,0.247877062,-0.002390565,-0.067281106,0.021561905,-0.125745473,-0.145498634,-0.236078209,0.00651058,0.041296163,0.009854763,0.005892406,-0.505158001,-0.035628525,0.355783678,-0.067539395,-0.114898274,-0.02481655,-0.68096493,-0.284737462,-0.080937204,0.106774865,0.008494926,-0.131561415,0.035207511,-0.052932974,0.025451496,0.138244224,-0.337277232,0.101189367,-0.133369913,-0.004805132,0.217423712,-0.093737133
2016/6/20,-0.065108263,0.097255581,0.25929996,-0.144739237,0.030284441,0.010062107,-0.063750588,0.143403783,-0.114518939,0.00924368,0.039641813,0.027004561,0.063731285,0.062000026,0.040824817,-0.115717355,0.125974957,-0.065360787,-0.331521286,0.190952637,0.271644995,-0.053680642,0.182337473,0.115273375,0.130188717,-0.074820886,-0.006514647,-0.287160148,0.163634788,-0.061225219,-0.124773364,0.240958058,0.034165943,0.044342922,0.080854481,0.036156694,-0.044433143,0.137259446,-0.080746866,-0.020027563,-0.31011104,-0.110375103,0.17038945,-0.172143879,0.073021466,-0.078035436,0.048228018,-0.220042495,0.002106661,-0.421713698,-0.017318078,-0.033018095,0.066660181,0.655461495,-0.082865642,-1.642628358,-0.135029998,-0.088052088,0.950526128,0.254277298,-0.13653122,0.326886325,-0.10285973,-0.084924041,0.434537243,0.068114002,0.113857982,0.319890308,-0.008954936,-0.04638222,0.026102474,-0.142241858,-0.154128135,-0.199926287,-0.005163194,0.021618035,-0.057393433,-0.011708534,-0.540819611,-0.003513341,0.431324653,-0.037308663,-0.090778727,-0.026089716,-0.72101094,-0.183400103,-0.057608214,0.064951414,0.028169436,-0.139270956,0.035981263,-0.042841447,-0.006643852,0.087688946,-0.340878832,0.055436184,-0.091491558,-0.030264141,0.26904936,-0.06441964
