Date,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99
2016/10/20,-0.019398962,0.093883106,0.182740738,-0.216123961,-0.057196724,0.134565388,-0.000799012,0.065951988,-0.141063759,-0.042856957,0.079989244,0.049986197,0.023260189,0.176290445,0.041752373,-0.086557203,0.121220921,-0.016439058,-0.26960202,0.274558966,0.193359322,-0.062022632,0.124246969,0.07368251,0.120588095,0.083407346,-0.003810112,-0.323513358,0.094920735,-0.019760881,-0.044241933,0.237369982,0.018380662,0.037157661,-0.019527671,0.106375226,-0.074107885,0.177198499,-0.029999244,-0.059077159,-0.200757018,-0.117702501,0.136659368,-0.278701937,0.050040375,-0.043503789,0.035873418,-0.134452619,0.08024911,-0.323404182,0.023026004,-0.047473044,0.001684714,0.608762882,-0.129783036,-1.388392549,-0.107562235,-0.03868161,0.716132459,0.225577883,-0.069340157,0.291314124,-0.119055367,-0.02308866,0.422159762,0.079903243,0.147791434,0.298541757,0.001363064,-0.012057435,-0.008051657,-0.08480445,-0.094426684,-0.150717009,0.027851182,0.03813961,0.003334163,-0.053242091,-0.39366528,-0.009492796,0.369373762,-0.127638276,-0.11281419,-0.044623841,-0.658450654,-0.187810418,-0.103574433,-0.042558368,-0.028871253,-0.102845559,0.005610338,-0.011082405,0.012054389,0.075451902,-0.239923568,-0.019180156,-0.065569807,-0.074175469,0.194970937,-0.113870535
2016/10/21,-0.063355965,0.082518582,0.17142405,-0.172602494,-0.00906297,0.096515919,0.03953581,0.108697645,-0.111070819,0.046277483,0.014825564,0.055258478,0.092090364,0.111840203,0.117078667,-0.101618542,0.120569647,-0.030898402,-0.27894979,0.165290134,0.183215613,-0.118100467,0.093394697,-0.009988784,0.107148497,0.156658616,-0.100088939,-0.234624286,0.08177618,0.014544559,-0.061998824,0.224670304,0.049921205,0.15425577,0.035296573,0.092883292,-0.070829497,0.139252284,0.028900284,-7.55E-05,-0.210046242,-0.150488423,0.066960726,-0.179919288,0.077669787,0.083994677,0.025187115,-0.143765155,0.014982549,-0.336313136,0.061155425,-0.077945129,0.032199328,0.675700434,-0.161358896,-1.493035613,-0.143369716,-0.081110059,0.873089158,0.213353322,-0.079565029,0.495777889,-0.018477793,-0.024947945,0.391006396,0.073086432,0.071744409,0.107978243,-0.033455528,0.012010712,-0.134748905,-0.154952027,-0.100067984,-0.129043208,0.036365352,0.057128715,0.082346304,-0.033967254,-0.46711137,0.032464414,0.307487029,0.015059938,-0.024577233,0.016609701,-0.692342355,-0.252598165,-0.003060633,0.019959897,-0.008060361,-0.017485937,0.065149176,-0.011997177,0.138695681,0.031439919,-0.255590496,0.087261269,-0.054709372,-0.000309613,0.220641274,-0.155589791
2016/10/22,0.03626168,0.137425026,0.217772594,-0.111308837,-0.062425187,-0.0105747,-0.065906148,0.054663883,0.017410407,0.105342852,-0.017659043,0.090318745,0.024760301,0.158029743,0.06404084,-0.028896689,0.150101074,-0.038923876,-0.25557298,0.087441545,0.231414211,-0.091463708,0.105268197,-0.089228446,0.102643413,0.04574678,-0.125075739,-0.167727632,0.051262193,0.169204502,-0.120828728,0.233616647,-0.039095329,0.109188462,0.057758044,0.098497699,0.01454376,0.014214596,0.032371899,-0.148014881,-0.184365684,-0.168114584,0.099660397,-0.198522604,0.219681664,0.018590399,0.147415435,-0.008940703,0.026047796,-0.332020526,0.067053354,0.042159581,0.0950307,0.654172626,-0.181389277,-1.426820823,-0.229587678,-0.211988738,0.857614611,0.116632513,-0.084380395,0.391548077,-0.060681131,0.020445913,0.372131504,0.146733523,0.107816769,0.194086195,0.075755318,0.03658014,-0.119581728,-0.29619919,-0.093930762,-0.261860088,-0.005337155,-0.0621118,0.062109986,0.00615678,-0.621714703,0.044311496,0.5209913,-0.019156961,-0.069798523,0.083097039,-0.70170307,-0.184986428,0.052280039,0.04593286,-0.031435513,-0.016061201,-0.018875756,0.029057984,0.198403126,-0.052091626,-0.307205597,0.147911728,0.019178235,0.027999166,0.282468696,-0.091038525
2016/10/23,-0.035047814,0.061412689,0.170379911,-0.161528251,-0.076009567,0.060698385,-0.060145504,0.093612232,-0.116267649,-0.013376322,0.083817968,0.058983308,0.040253546,0.100207983,-0.002950696,-0.082187972,0.114319169,-0.030933681,-0.273576162,0.179800687,0.236709181,-0.024114929,0.103593659,0.094830279,0.113930176,-0.042618319,-0.029921812,-0.233765268,0.200092792,0.009722736,-0.083237168,0.278116843,-0.047157228,0.012417758,0.02308859,0.124226259,0.052915502,0.105249458,-0.047969245,-0.07437927,-0.190872529,-0.128667401,0.198014188,-0.198686973,-0.005446723,-0.022654494,0.138300697,-0.168415659,-0.008045385,-0.33414121,-0.006654476,-0.036910342,0.00943206,0.638993785,-0.162077859,-1.426110504,-0.126138375,-0.088098911,0.835607953,0.263560005,0.003250084,0.264325157,-0.111758554,0.020565424,0.416276112,0.100670872,0.10717819,0.303897961,0.025854429,-0.057340271,0.015563639,-0.164774373,-0.229037791,-0.248808016,0.063377256,0.080734827,-0.053271362,-0.032310567,-0.45269616,-0.04543632,0.343367583,-0.060668636,-0.189760817,0.065590549,-0.626078169,-0.173092338,0.017919767,0.109843738,0.037757007,-0.07508855,0.000749026,-0.009262954,0.024952942,0.061985975,-0.368293367,0.077327297,0.05610635,0.045541623,0.261571335,0.013446658
2016/10/24,-0.010251036,0.073003272,0.173936977,-0.126517065,-0.000567477,0.130792278,-0.064163943,0.048485823,-0.02239456,-0.012942971,0.030365271,0.053662937,0.002291924,0.06768951,-0.032371527,-0.022397718,0.149772631,0.03223207,-0.302967381,0.233987175,0.271060734,-0.13895801,0.079658732,0.010780413,0.156026274,0.025634339,-0.034874224,-0.206281051,0.18684506,0.012112049,-0.13409153,0.229302105,0.003765485,0.008173077,0.015410321,0.024887328,-0.011771576,0.100245715,-0.013769662,-0.051553602,-0.182239991,-0.099576952,0.081152547,-0.19367415,0.047331746,-0.013580151,-0.007318571,-0.091034053,0.028812977,-0.313495967,0.022485874,-0.024555998,0.028531115,0.580996013,-0.15244806,-1.368641026,-0.149068004,-0.029122256,0.844595357,0.2544133,-0.02358524,0.308272336,-0.110270312,-0.031901124,0.429240572,0.036168459,0.12501789,0.217184765,-0.051963858,-0.03226139,0.008049499,-0.10156833,-0.163173898,-0.190929814,0.01853076,0.022046931,0.054340316,-0.067284967,-0.466166604,0.005784442,0.314624023,-0.032435668,-0.071300246,0.058356845,-0.668237709,-0.175153678,-0.053433391,0.019948741,0.00625012,-0.075340717,0.001100399,-0.051382692,-0.005297879,0.066623423,-0.212893122,0.051919215,-0.001840067,-0.057044975,0.180391888,-0.054401052
2016/10/25,-0.03367773,0.088826661,0.26218373,-0.222843492,-0.019593646,0.081576568,-0.10546852,0.194635681,-0.052043648,0.113709953,0.046205867,0.052895158,0.135837578,0.112226597,0.033932135,-0.202776062,0.1563609,-0.03368159,-0.276517751,0.066106097,0.304903553,-0.02505504,-0.010498324,-0.051820313,0.224324092,-0.078427154,-0.060523196,-0.230502477,0.134344178,0.021319945,-0.206776123,0.068762827,0.054226376,0.050028155,-0.022057167,0.254190204,-0.027181196,0.047073304,0.04029609,-0.037780049,-0.217745092,-0.236832547,0.10905839,-0.045182871,0.227857071,0.04629768,0.021373283,-0.054279939,0.182438312,-0.260561162,0.124879849,-0.001066405,0.035203401,0.835166546,-0.17003117,-1.590411241,-0.08332116,-0.201620964,1.224228236,0.26104258,-0.173724128,0.454098927,-0.124506545,-0.190994354,0.394550759,-0.002455141,0.188577183,0.101578554,-0.028292793,-0.003314792,-0.082057138,-0.380775315,-0.191442519,-0.308784476,0.010509681,-0.034854602,0.136164233,0.052460379,-0.652423374,0.207413412,0.4396157,0.034434326,-0.133532506,0.147957476,-0.849945687,-0.113945308,0.148759586,-0.040261302,-0.130233651,0.072129959,0.019067871,-0.055788374,-0.103358779,0.066554129,-0.294961253,0.183831011,0.107087632,0.187286887,0.3537693,0.144166052
2016/10/26,-0.053080609,0.141413831,0.195701405,-0.20508531,0.030765938,0.050659848,-0.14325967,0.152609163,0.003595262,0.134712095,-0.039031323,0.147214613,0.150428839,0.102724148,0.080972465,-0.092541127,0.284007799,-0.102076641,-0.193857537,0.193278238,0.259226698,0.055798087,0.050342691,-0.028903171,0.216392462,0.048381225,-0.014062431,-0.141961132,0.047287751,-0.030391478,-0.147312167,0.06753933,0.041712992,0.038542394,-0.021487633,0.184607867,0.042817176,0.077178694,0.001439183,-0.028305788,-0.213571898,-0.118332715,0.026715651,-0.085909544,0.022004971,0.021011093,0.032740633,-0.1372202,0.112499062,-0.21347549,0.091470765,-0.004154497,0.020404575,0.641056542,-0.37882051,-1.28450952,-0.041318512,-0.117446478,0.834920767,0.167877981,0.049796114,0.412964952,0.022302462,-0.011899018,0.402268028,-0.007622736,0.131117983,0.131936604,-0.01102266,-0.099321337,-0.094898202,-0.109216601,-0.044096514,-0.047488564,-0.006809931,-0.14413306,0.085692223,-0.086913087,-0.40232782,-0.01199595,0.310872244,-0.021757721,-0.041373875,0.048832915,-0.527394104,-0.152009347,0.118255753,-0.089929928,0.001469674,0.063092164,0.121681817,-0.140275335,-0.119560312,-0.040614429,-0.336039451,0.074766013,0.028384704,-0.053232536,0.216582077,0.034339579
2016/10/27,-0.100325403,0.081739284,0.250944537,-0.226337173,-0.062623316,0.01290166,-0.019949413,0.179955827,-0.230331346,0.044992877,0.090803802,0.071323329,0.048149853,0.085306833,-0.023945763,-0.071164984,0.070153608,-0.090837395,-0.302447413,0.0871176,0.162553517,0.038705019,0.020803755,0.170879834,0.001106977,-0.001260704,0.07267013,-0.194553059,0.186828658,0.038388793,-0.266556353,0.22106081,-0.160886412,0.067279788,0.00876682,0.134676383,-0.089446306,0.208204069,-0.203914709,-0.175074919,-0.174761401,-0.21804421,0.145064289,-0.114469567,0.077716347,0.032086995,0.138442836,-0.125002966,0.104102623,-0.398243388,-0.006836745,0.028548157,-0.153603721,0.654459774,-0.200100682,-1.639826404,-0.194709145,-0.027370656,0.79879141,0.308584547,-0.152505632,0.238016729,-0.116922107,-0.094871338,0.347025153,-0.033099594,0.095555871,0.394357944,-0.015500486,-0.051477601,0.001724725,-0.118010341,-0.084862252,-0.34164906,0.049602473,-0.096901924,0.001739053,-0.001233018,-0.48550969,0.019295297,0.38354985,-0.039136928,-0.236804517,0.097539685,-0.58234816,-0.247604476,-0.208895942,0.10036366,0.02145963,-0.066874325,0.074190605,-0.014038168,-0.1379991,0.099889539,-0.335936955,0.136206146,0.074307492,-0.008513063,0.237044771,0.075947704
2016/10/28,0.00707213,-0.091643315,0.236750372,-0.170079792,0.023988927,-0.069784862,0.043651013,0.144199303,-0.10655186,-0.003182572,0.081699267,0.058677504,0.016825361,0.039218793,-0.076684772,-0.017313965,0.134544435,0.066487703,-0.349992673,0.156237619,0.254773665,-8.12E-05,0.063437172,0.090066776,0.211497974,-0.043756549,-0.12805215,-0.354233127,0.122280253,-0.065161468,-0.188142898,0.258955253,0.002298213,0.096618735,0.023977395,0.025234138,-0.002074102,0.147966722,-0.010178776,0.115980068,-0.175822867,-0.241669518,0.204981147,0.030152101,0.10506136,0.087074021,0.010620605,-0.138951571,0.024767753,-0.360292639,-0.069631516,-0.012953655,-0.139867155,0.618626884,-0.068503041,-1.57613165,-0.172078137,0.060320096,0.977192278,0.374801085,-0.090982917,0.263448659,-0.105879978,0.064464991,0.302565744,-0.053041043,0.100520895,0.31057524,-0.038828997,0.067782731,-0.074037119,-0.144880669,-0.244233389,-0.299879054,0.076442999,0.016581795,0.136869588,0.083548043,-0.439356357,-0.022248855,0.419346228,0.0637884,-0.149862596,0.0295837,-0.639200824,-0.237986146,-0.091946794,0.093357752,-9.53E-05,-0.058355201,0.054654863,-0.084087248,-0.043138213,0.087227314,-0.219494893,0.154888034,-0.084744043,0.004971685,0.267658909,-0.042284542
2016/10/29,0.03617704,-0.033936276,0.182948642,-0.134028419,0.00447782,0.068386532,0.071100181,0.333293311,-0.113796678,0.092053792,0.228511148,-0.138662998,0.185701085,0.139382645,0.124684949,-0.030333576,0.267341045,0.095141517,-0.211238444,0.071635496,0.304892805,-0.053657267,0.094491234,-0.103570035,0.166433494,-0.051702082,-0.088692396,-0.259472431,0.137779459,-0.061644299,-0.116526151,0.279857682,0.066194208,0.060115674,-0.03969042,0.216561626,-0.005386284,0.004842762,-0.034521282,-0.058980271,-0.119807574,-0.135123095,0.151113265,-0.133801791,0.043541145,0.047118563,-0.117561367,-0.200061859,0.1304771,-0.271073745,0.017441988,0.043988025,0.08300247,0.51117686,-0.301414198,-1.321926358,-0.338831712,0.044443701,0.919699589,0.202241422,-0.09754888,0.313412299,-0.005914141,0.114412048,0.193762214,0.064087903,0.127535379,0.110691086,0.123046526,-0.01873113,-0.089156796,-0.097699236,-0.13897536,-0.029754528,-0.017528411,0.081087063,0.194784836,-0.095692262,-0.429643899,-0.202762622,0.295419093,-0.020352029,0.043381303,-0.030069812,-0.631319469,-0.239256724,0.111870688,-0.083576684,-0.090224759,0.103694882,0.099745909,0.122766613,0.13132301,-0.009665648,-0.292868154,0.110985894,-0.078448014,0.108505843,0.227633784,-0.023347751
2016/10/30,-0.068953745,0.032602317,0.145461719,-0.218466679,-0.036991028,0.134477617,0.017268877,0.119900741,-0.127757924,0.018529418,0.030165947,-0.01669858,0.068666429,0.091937549,0.040679171,-0.037519447,0.137961514,0.06125528,-0.271866095,0.168612687,0.173109947,-0.089381466,0.053387264,0.025343987,0.095692914,0.055252826,-0.044070073,-0.109251194,-0.031594648,-0.086806858,-0.108864731,0.240702344,0.034989189,0.089367593,0.010809184,0.035660305,-0.044234983,0.082812681,-0.039548725,-0.023011041,-0.276926657,-0.113275218,0.086401343,-0.141760875,0.064409838,-0.053106893,-0.093118838,-0.109598691,0.080733377,-0.346842206,-0.003366602,-0.141192724,0.012660324,0.521994817,-0.121773358,-1.371943214,-0.102256872,-0.051432484,0.639964938,0.192015885,-0.113413342,0.305332743,-0.07307946,0.035876546,0.330027137,0.065809748,0.085374715,0.263329654,-0.023877158,-0.019335041,0.003539471,-0.069124544,-0.221254399,-0.200279785,-0.070029925,0.054929447,-0.040181446,-0.080108411,-0.453011587,-0.017924751,0.34732007,-0.106144302,0.025563573,-0.030828641,-0.57450689,-0.183539446,-0.002867331,0.083544656,0.043641854,-0.068007654,0.057885583,-0.043623994,0.028317638,0.075084828,-0.222517496,0.020972106,0.027330885,0.014374808,0.256982043,-0.081328235
2016/10/31,-0.230301955,-0.022311539,0.259626718,-0.244821378,-0.057757127,-0.104631532,-0.030647298,0.176254802,-0.2102039,-0.056249337,0.044845299,0.082937906,0.029692514,0.00074996,0.118039139,-0.109859829,0.14801236,0.098302933,-0.242766776,0.223221401,0.154236177,0.002530058,0.060967516,-0.060791335,0.090971801,0.055505971,-0.05373743,-0.201386799,0.006528237,-0.080906294,-0.227169893,0.282958907,0.024834893,0.063477117,-0.093525998,0.045983663,-0.097406876,0.125127595,-0.048412118,0.001792584,-0.250307521,-0.264013395,0.12545253,-0.162079706,0.01978833,0.019725614,0.088476872,-0.113343506,0.068889999,-0.409987582,-0.023011049,-0.032263408,0.083131918,0.476942959,0.003745827,-1.571362403,-0.134940309,0.044960082,0.773828276,0.155875677,-0.043653187,0.343362707,-0.101333906,0.121857836,0.370702504,0.04228094,0.083834434,0.199956958,0.054234658,0.007823933,-0.01971388,-0.021942302,-0.058723381,-0.231846727,0.008086841,-0.032283699,0.100334972,0.026699956,-0.351344206,0.053323678,0.295719134,0.000159118,-0.079779572,-0.023810813,-0.577244027,-0.234699148,-0.243202075,-0.011571821,-0.040219486,-0.007393497,-0.061902697,0.046197991,0.044544678,0.050931433,-0.232494787,0.016335848,0.051617894,-0.036815817,0.29814984,-0.074535568
2016/11/1,0.020268097,0.124560299,0.222946632,-0.234104694,0.053780808,0.186732126,0.079527767,0.086399658,-0.131384109,-0.039065499,0.083617548,-0.09192917,0.009022533,-0.025795366,0.011252386,-0.053978994,0.239988063,0.182598181,-0.166573295,0.21647938,0.135796548,-0.145164477,0.050085663,0.162860825,0.119096244,-0.01700999,-0.020161073,-0.124930335,0.220890998,-0.096884418,-0.164332619,0.22513237,-0.013586671,0.036477014,-0.058389078,0.08467024,-0.164406637,0.162292182,-0.046942708,-0.025994589,-0.019369545,-0.248220467,0.189812163,-0.143058969,0.00627123,-0.004084989,0.000984834,-0.150753157,0.003534839,-0.284322118,-0.108153066,-0.118674259,0.007530822,0.557714316,-0.181964788,-1.340064782,-0.12930873,0.129167404,0.640055056,0.171276832,-0.113565719,0.301829399,-0.170761042,-0.084685711,0.345147279,0.031886522,0.000643639,0.275497553,0.004114664,-0.099762078,-0.086329072,-0.128022099,-0.208431511,-0.0450652,0.036222271,0.04640913,0.011373505,-0.162515829,-0.373714272,-0.119120172,0.169301841,-0.177502066,-0.159383347,-0.024676369,-0.482708401,-0.168771955,-0.223717837,0.05568742,0.058801224,-0.058481874,-0.025456082,0.166943055,-0.044665975,0.144698078,-0.265858668,-0.125619994,0.081859028,0.058158487,0.142412214,-0.08903614
2016/11/2,-0.02588995,0.203930647,0.230932113,-0.232353117,0.080394346,-0.018487773,-0.072074456,0.093786479,-0.162652072,-0.018631625,0.054740569,-0.073508395,0.078041141,0.000899031,0.00057649,-0.037524969,0.236104451,0.024837725,-0.205580594,0.140307803,0.202196146,-0.059575982,0.111825505,0.109444742,0.19453478,0.056028598,0.105978575,-0.267133197,0.139386435,-0.077525303,-0.225342351,0.147607215,-0.002578771,0.040701826,0.080886146,0.170802297,-0.129752659,0.204510313,-0.09886768,-0.079897203,-0.127364967,-0.141800636,0.076258753,-0.257127532,-0.004687059,-0.136830636,-0.095504156,-0.128336934,0.070085122,-0.307952879,-0.164847586,-0.041607557,0.040502113,0.606272536,-0.046136922,-1.46734046,-0.139810823,0.055336159,0.818233357,0.241548948,-0.04410276,0.401549465,-0.148983356,-0.022986236,0.516440994,0.017057359,0.192538864,0.230659305,0.112313878,-0.150443408,-0.034088068,-0.088152686,-0.176000588,-0.049536714,0.011444,0.028720381,-0.077293695,-0.078499466,-0.385320312,-0.028520213,0.326962841,-0.130952579,-0.227217262,-0.006495078,-0.582849744,-0.24194279,-0.181046096,0.012992231,0.035660921,-0.050736259,0.069828099,0.015670637,0.055439795,-0.00534029,-0.220825357,-0.096720976,-0.181031648,-0.007475637,0.308362445,-0.004231281
2016/11/3,-0.039148753,0.051595563,0.269789918,-0.209125341,-0.062287689,0.127731921,0.072959501,0.235563268,-0.318448411,-0.070650064,0.162866546,-0.031562033,-0.023367241,0.164469967,-0.039691284,-0.03278361,0.292719505,0.029401256,-0.322287884,0.305691755,0.160694745,-0.033002855,0.144513606,0.176569971,0.215882453,-0.069417586,0.10382866,-0.314036403,0.207170118,0.01224397,-0.180352281,0.241772173,-0.05179263,-0.025942016,0.03376554,0.169773349,-0.189517982,0.189209555,-0.167684173,-0.101468611,-0.176742996,-0.132891174,0.176619974,-0.180731003,0.063563607,-0.054270657,-0.056207167,-0.228096838,0.110347191,-0.365299063,-0.056519771,-0.094781296,0.036100544,0.617992104,-0.175429554,-1.585309135,-0.291253353,-0.016250707,0.858117234,0.353909273,-0.065354569,0.276031626,-0.232421794,-0.04415487,0.455745489,-0.078191632,0.086962055,0.379932409,0.080819056,0.125341499,-0.056993085,-0.020810933,-0.191424686,-0.164193938,0.062659112,0.032956579,0.016398972,-0.051307549,-0.426906868,-0.086630448,0.409416418,-0.141495584,-0.13212869,0.0299462,-0.68619692,-0.181809508,-0.162336633,-0.020555985,0.111353739,-0.079465731,-0.066843618,-0.009050589,0.006813985,0.127116012,-0.205887037,0.058511872,0.025668132,-0.098177509,0.24684581,-0.100565251
2016/11/4,-0.130480374,0.044669901,0.201768786,-0.032666633,-0.028136098,0.227392478,-0.118405611,0.023244641,-0.092984185,-0.10746988,0.149507805,-0.068861497,0.008043533,-0.04924837,-0.026694613,-0.071203296,0.268885804,0.020399349,-0.292754595,0.178462789,0.114746696,0.012234631,0.215480627,-0.062911425,0.157989806,0.058700721,-0.068265905,-0.301659857,0.167427289,-0.070279348,-0.209527802,0.203409636,-0.094007989,-0.108633228,-0.034846972,0.088169594,-0.173953137,0.139801491,-0.203508226,-0.021497198,-0.266477089,-0.156584115,0.044763286,-0.407948344,-0.091594417,-0.063244107,0.112222104,-0.269195287,0.063694845,-0.506884868,0.116488024,-0.052714691,-0.053311567,0.789948497,-0.146978029,-1.609854034,-0.126881127,-0.074350814,0.862663133,0.172839825,-0.16194684,0.248386506,-0.192711051,0.035687083,0.62249491,-0.143232884,0.067613392,0.324652993,0.011728655,-0.137091997,-0.163120691,-0.078777576,-0.115722308,-0.163139557,0.023170483,0.100383691,-0.115798088,-0.102132125,-0.478028914,0.084821095,0.380315615,-0.112334917,-0.307721117,0.15385296,-0.735870585,-0.137414148,-0.099331791,-0.102215035,-0.030492457,-0.034834821,-0.034214675,0.044020268,0.034977355,0.010888923,-0.236816538,-0.03461439,-0.008323608,-0.048209501,0.334076151,-0.067219271
2016/11/5,-0.159325312,0.081707914,0.15706418,-0.202525516,-0.00060876,0.156723257,-0.021886621,0.138565764,-0.158135249,0.11900038,0.008833189,0.001014437,0.16097581,0.240815121,0.020380881,-0.002578613,0.116051611,-0.043845883,-0.292834625,0.072259369,0.194578005,-0.109884493,0.14521755,-0.046571285,0.207346391,0.13023653,-0.146890863,-0.188524833,0.220077083,-0.052135406,-0.146189478,0.065159525,-0.04944121,-0.012641089,0.04777235,0.063888203,-0.109073184,0.099309014,-0.028958546,0.053730227,-0.207558361,-0.007993732,0.151897718,-0.121511531,0.042271526,0.032522303,0.068845045,-0.113994905,0.024490239,-0.317295411,-0.044621909,-0.011296301,0.072812132,0.616869903,-0.163907411,-1.342708468,-0.150753721,-0.112837069,0.609290582,0.174997596,-0.0460572,0.439130632,-0.11010289,0.064614036,0.324242289,0.088809502,0.022571543,0.146361924,-0.096035006,-0.003802255,-0.034252049,-0.210596789,-0.143889662,-0.099519233,0.062476875,0.037696146,0.11396473,0.06535901,-0.326876872,-0.077725662,0.316929374,0.000348695,0.071709908,0.091267692,-0.510952075,-0.1705644,-0.083727112,0.009282899,-0.023746969,0.005607854,0.049119626,-0.080618018,0.092098013,0.065323668,-0.315223011,0.07638689,0.001862009,-0.042081706,0.245808407,-0.043410462
2016/11/6,-0.046695602,0.152276015,0.369425386,-0.240472216,0.02717102,0.02892217,0.027198434,0.190260794,-0.269428356,-0.090856192,0.214197917,-0.088669027,-0.125084501,0.042729332,0.003849186,-0.174053676,0.224189478,0.119410063,-0.273276225,0.184915005,0.283571759,-0.050375744,0.235598206,0.094824895,0.197280311,-0.001652372,0.073920909,-0.191695811,0.19385518,-0.197406476,-0.187810502,0.327974066,0.055198127,0.050789387,0.11679116,0.10010845,-0.203121773,0.282468747,-0.208799992,0.125440333,-0.166601082,-0.368142536,0.257856518,-0.316095448,0.012577661,-0.043008411,0.053499204,-0.185642228,0.024579075,-0.417668148,-0.076946397,-0.063295139,0.009678361,0.615235364,-0.076395979,-1.61394418,-0.148737831,-0.037705619,0.6197882,0.2235438,-0.192147599,0.138201683,-0.222661808,-0.010380817,0.29688493,0.007070217,-0.027099243,0.565545328,0.001400073,-0.06790144,-0.131687854,-0.050544576,-0.184968589,-0.235127833,0.063900054,-0.083995964,-0.018255297,-0.129470751,-0.448186216,-0.017214594,0.349317834,-0.180999254,-0.158398198,-0.009067807,-0.490354159,-0.19587868,-0.211116536,0.149976718,0.018821024,-0.115192301,-0.098204395,0.03761971,0.003182326,0.208199035,-0.305297375,-0.037818536,0.045432061,0.08517912,0.184412704,-0.069798937
2016/11/7,-0.033634935,0.138589081,0.194095695,-0.119198674,0.054701298,0.021660618,-0.106519303,0.176280724,-0.065139716,0.0662575,0.012775001,0.057816814,0.030284969,0.111037448,0.098398837,-0.128150656,0.257010698,-0.073656301,-0.303483702,0.202707787,0.176900254,-0.221493104,0.097392579,-0.118653088,0.06306833,0.008859229,-0.061354824,-0.08043745,0.265746906,0.004107271,-0.110862956,0.289862723,0.026545632,0.046121279,-0.012604017,0.028481561,0.081098797,0.026897271,0.063951732,-0.016781856,-0.305403787,-0.106891339,-0.002385442,-0.088415583,0.089183421,0.017483668,0.142326818,-0.22198787,0.042020388,-0.202783095,-0.074655624,-0.035803245,0.031918596,0.521303683,-0.142687212,-1.308694253,-0.23421113,-0.011195939,0.945300006,0.139118906,-0.091213747,0.376767243,-0.065190648,-0.083020254,0.274095321,0.133509065,0.071062678,0.172064408,0.198965254,-0.007192521,0.08679786,-0.153822018,-0.158763084,-0.223776354,0.113615766,0.140108637,0.155141951,0.079351479,-0.326193649,-0.163326767,0.3666593,-0.039009053,-0.069095408,-0.01166694,-0.602180958,-0.236772938,-0.157902266,0.067266395,-0.092572711,-0.089883832,0.069799613,0.01173325,-0.055595596,-0.021285573,-0.197427204,0.040126612,-0.006913676,-0.025360325,0.209001403,-0.022876976
2016/11/8,-0.119949026,0.161983318,0.268928635,-0.197633762,-0.015870984,0.115278882,-0.129951565,0.196927011,-0.066518474,-0.045946376,-0.064338092,0.056968996,0.173681891,-0.036846809,0.008630266,-0.237860821,0.189559811,0.084230167,-0.259856796,0.115439094,0.167289993,-0.207428275,0.146666148,-0.000543053,-0.022684696,-0.085699249,-0.045703261,-0.185805395,0.272609148,-0.069009014,0.055746654,0.486140057,0.086222047,0.038948485,-0.092150464,0.122546182,-0.006834891,-0.089418397,-0.088471377,-0.093898262,-0.407222268,-0.213487432,0.091498204,-0.120791751,-0.086225328,-0.096698436,0.097991285,-0.284594843,-0.145343307,-0.447127696,-0.147083944,-0.106465554,-0.045153627,0.578694989,-0.142703551,-1.49871774,-0.050730662,-0.069294359,0.867110019,0.049453651,-0.215004921,0.394617471,-0.138025325,-0.176237085,0.381178176,0.102710646,0.091665507,0.252976024,0.068302928,-0.165280398,0.118913967,-0.018891978,-0.343688838,-0.220289073,-0.069685781,-0.041089455,-0.027127725,-0.046285916,-0.48149493,-0.142620494,0.349143602,-0.128299691,-0.099017027,-0.029594251,-0.756380091,-0.22497292,-0.113445651,0.115640911,0.073181606,-0.19738053,0.050774782,0.054873204,-0.032477526,0.067191094,-0.357575546,0.07442526,0.065223829,-0.059688166,0.221797639,-0.075737332
