Date,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8,Topic-9,Topic-10,Topic-11,Topic-12,Topic-13,Topic-14,Topic-15,Topic-16,Topic-17,Topic-18,Topic-19,Topic-20,Topic-21,Topic-22,Topic-23,Topic-24,Topic-25,Topic-26,Topic-27,Topic-28,Topic-29,Topic-30,Topic-31,Topic-32,Topic-33,Topic-34,Topic-35,Topic-36,Topic-37,Topic-38,Topic-39,Topic-40,Topic-41,Topic-42,Topic-43,Topic-44,Topic-45,Topic-46,Topic-47,Topic-48,Topic-49
2015-07-11,0.034781071,0,0.046495506,0.018646111,0,0.026767188,0.059155356,0,0,0.003864531,0.013371807,0,0.00827488,0.061392591,0.031850792,0.012014126,0,0.02084781,0.045643544,0.033921799,0.006718855,0.055134197,0,0.013496568,0.057546817,0.044746023,0,0.026869779,0,0,0,0.011678574,0.054823371,0.0072501,0.016798426,0.005486729,0.010666115,0.007738663,0,0.006912668,0.003864407,0,0.018189415,0.014293774,0.008621034,0.022407674,0.039408046,0.010457869,0.016633273,0
2015-07-12,0.022667935,0.057654863,0.059212386,0.006946152,0.021922831,0.00651693,0.02382107,0,0,0.036871087,0.011908352,0.015264332,0.026581358,0.0113279,0.014454693,0.015515856,0,0.018349975,0.009063997,0.027688377,0.004653534,0.028139908,0,0.017744009,0,0.01958428,0,0,0,0.022009694,0,0.01116787,0.066642633,0.014248889,0.025154046,0.041407062,0.012994421,0.007591207,0.020797575,0.005794353,0.02746653,0.014405052,0.015414603,0.016343641,0.050281618,0.01266925,0.020329624,0.005059662,0.011108475,0.018634887
2015-07-13,0.004120438,0.012354554,0.02067929,0.004687327,0.023923848,0.014341938,0.01629021,0.022473857,0.012370302,0.006131526,0.021389866,0.014421513,0,0.03580105,0.014232032,0.008182282,0.003780524,0,0.01036477,0,0,0.064844772,0.022789188,0.039374669,0.005312508,0,0.030001264,0.004118034,0,0.024127354,0.007758002,0.016327399,0.025493736,0.041685909,0.034905808,0.011608504,0.0176009,0.004129523,0.043750175,0.0091578,0.013164627,0.048230664,0.019502788,0.014132572,0.038541171,0.008562544,0.023425496,0.009329065,0.025555253,0.01319501
2015-07-14,0.022671606,0.020166759,0.024815987,0.030264631,0.010825104,0.019233974,0.028633692,0.019834562,0,0.006941912,0.016262112,0.007221346,0.007114201,0.011283806,0.017094577,0.013221752,0.008728699,0.006116595,0.008654335,0.013065014,0.009452006,0.073018319,0.00844862,0.012621188,0.016932538,0.013970096,0.049728824,0.012734043,0,0.022209933,0.032767212,0.018634629,0.006162872,0.00640438,0.010643355,0.044105781,0.023261231,0.029990243,0.013383327,0.017828088,0.082750121,0,0.012180343,0.01413776,0.002919928,0.00907717,0,0,0.010633576,0.024848102
2015-07-15,0.011274324,0.005481126,0.004293295,0.009831679,0.007309814,0.008510726,0.019175375,0.022652773,0.017411333,0.028390071,0.00458422,0.00877596,0.013800742,0.026311191,0.019208121,0.035976112,0,0.038052186,0.01974887,0,0.013518408,0.06702761,0.005104279,0.033535475,0,0.00762142,0.054747482,0,0,0.004564481,0.0094331,0.01968978,0.00431555,0.014707071,0,0.015139067,0,0.005270528,0.015092796,0.044266731,0.033850217,0.01246482,0.008318429,0.022185067,0.052227546,0.020169222,0.033676249,0.026994841,0.029978991,0
2015-07-16,0,0.009630437,0.025813458,0.004222573,0.008613302,0.022351505,0.015282684,0.011524954,0.010767486,0.004086776,0.02730262,0.000377564,0.03128165,0.02834897,0.02268183,0.026446433,0.005908818,0.02994591,0.022991853,0.008129455,0.022367347,0.034011989,0,0.040149083,0.000339738,0.021808543,0.035901784,0.01617301,0.025207711,0,0.027503105,0.008684401,0.018385829,0.043767307,0,0.010589636,0.015163646,0.00421972,0.029233804,0.017102128,0.023901482,0.019427897,0.015665645,0.010574041,0.018386201,0.01127428,0.019098397,0.02172779,0.004932878,0.031589145
2015-07-17,0.016176287,0.023646221,0,0,0,0.037529472,0.008212748,0.025613041,0.011932697,0.053628386,0,0.018803442,0.039546739,0.018885902,0.02651662,0.021619527,0.033341333,0.027394286,0.02848481,0.005401611,0.005753745,0,0.020140401,0.010169855,0.005408864,0.019500477,0.010651859,0.008325796,0.020007953,0.004730302,0.041015833,0.027338354,0.016199798,0.023485235,0.0094723,0.011657589,0,0.00513347,0.02168156,0.020593822,0.0359252,0,0,0.006031507,0.017809842,0.056828763,0,0.027792977,0.029760623,0
2015-07-18,0.021600583,0.014457263,0.019237343,0,0.052944782,0.032935599,0.00387047,0.011966863,0.006762485,0.024658727,0.015104342,0.03225023,0.013524442,0,0.007803348,0,0.010435695,0.022095244,0.037889802,0.007477164,0.018342981,0.012323158,0.017856778,0.015997459,0.018444352,0.038860694,0.018367468,0.023291358,0.01813287,0.010475571,0.040311712,0.03174917,0.015195347,0.030978219,0.015338738,0.025638394,0.007581337,0.009932922,0.005868705,0.020320731,0,0.014994667,0.007464878,0.029800593,0.006826593,0,0.025199205,0.020156753,0.007511986,0.022490107
2015-07-19,0,0.035188086,0.026780618,0.003706156,0.006595148,0.023814378,0.034233545,0.01227575,0.013947285,0.004227461,0,0,0.044079578,0.007345772,0.015025525,0.026451241,0,0.021080402,0.0226609,0.014057958,0.021351619,0.007623412,0.024061562,0.014188666,0,0.025647237,0.004295323,0.026665463,0.022689869,0.030659956,0.005493226,0.022113465,0.009020762,0.027466461,0.019108892,0.016663304,0.029153829,0.040183638,0.011226607,0.022080947,0.019423157,0.036187027,0.020764071,0.015272212,0.038410261,0.007725607,0.008734438,0.025673069,0.008543656,0.004716944
2015-07-20,0,0.046024283,0.035700099,0.005297021,0.013492371,0.01135078,0.056173047,0.024377507,0.017941806,0.020376419,0.017256751,0,0.035817214,0.014125299,0.018384898,0.011416899,0,0.022451597,0.030146132,0,0.026588825,0.032783433,0,0.014767272,0,0.006022521,0,0.017791123,0,0,0.005191479,0.016853927,0.011532843,0.065185922,0.034212275,0.012993569,0.04213878,0,0.010854462,0.033978387,0.023365078,0,0.012088846,0.023465291,0.00961556,0.003902137,0,0.019343193,0.070271357,0.00583561
2015-07-21,0.006608553,0.026071079,0.013140428,0.038755092,0.006229189,0.055425743,0.016659479,0.017425016,0.004774761,0.013589895,0.03179968,0,0,0.02709707,0.007387629,0.005915316,0.017298001,0.008809039,0.012803346,0.007367191,0.040762446,0.027631706,0.016382222,0.026344144,0.006195615,0.024502716,0.009101156,0.027033204,0.022681497,0,0.006600869,0,0.014418487,0.03440143,0.017068593,0.010733618,0.021151277,0,0.063035371,0.024759942,0.042404921,0.016857295,0.014531307,0.021381441,0.016813162,0,0.015873286,0.01365433,0,0.005112794
2015-07-22,0.015714724,0.018874774,0.036435366,0.019394597,0.021005363,0.008684227,0.04108574,0.004417956,0.020990894,0.01216421,0.009421796,0,0.011329817,0.009482244,0,0.024373042,0.015680094,0.006082887,0.021076541,0.006080328,0.0156467,0.015097635,0.010478493,0.041398571,0,0.024955345,0.065823303,0.006471287,0.028443277,0.020830909,0.009242422,0.037995838,0,0.011931447,0.014886207,0.028681693,0.011548919,0.014496178,0.044578391,0.005931886,0.004801626,0,0.00562406,0.041093628,0.027384361,0.037151494,0.017561819,0.013794651,0,0.008907344
2015-07-23,0.019626699,0.010543014,0.014263371,0.011450682,0.003894083,0.018069823,0.01952034,0.010387298,0.005674562,0.018126782,0.014500902,0,0.014775236,0.062477905,0.007560647,0.041019913,0.011478876,0,0.019019717,0.008024264,0.042143414,0.015334263,0,0.021134105,0.018983933,0.004246007,0.013731166,0.006544295,0.009769169,0.003535146,0.014347184,0.011263984,0.008604327,0.023198906,0.0423851,0.01143133,0,0.014438049,0.0608389,0.004869221,0.008544811,0.007500265,0.015812391,0.043713912,0.02128183,0.033219555,0.026435137,0.004559291,0.03816645,0.016404343
2015-07-24,0,0.013795753,0.028424919,0.020861141,0,0,0.01315725,0.051386114,0,0.037095572,0.014983536,0,0.013179324,0.020768534,0.022091627,0.00707137,0,0.016975829,0.009195664,0.022691125,0.03065209,0.03845127,0.004867931,0.038128489,0.022535058,0,0,0.016735922,0.028713564,0,0.016627214,0,0.016002785,0.015550922,0.031026778,0.008601008,0.012041202,0,0.017995027,0,0,0.074401565,0,0,0.039486027,0.016822829,0,0.025053274,0.099161986,0.022415633
2015-07-25,0,0.025830777,0.029208994,0.006571062,0.019017181,0.034439504,0.005092338,0.013462906,0.006170001,0.063972236,0,0,0.02203416,0,0.048690806,0.019884214,0.007397063,0,0.007393608,0.02845474,0.037045827,0.043500672,0.017597557,0.013899913,0,0.032891691,0.007414901,0.018522896,0.008885219,0,0.017607133,0.019991677,0,0.018377579,0.010096693,0.004747361,0.013781978,0,0.029590558,0.032899118,0,0.03184264,0.005510508,0.013574088,0.048507282,0.012966536,0,0,0.034679932,0.040460859
