Date,"polarity_des_range(0,0.2]","polarity_des_range(0.2,0.4]","polarity_des_range(0.4,0.6]","polarity_des_range(0.6,0.8]","polarity_des_range(0.8,1]",polarity_des_max,polarity_des_min,polarity_des_mean,polarity_des_std,"subject_des_range(0,0.2]","subject_des_range(0.2,0.4]","subject_des_range(0.4,0.6]","subject_des_range(0.6,0.8]","subject_des_range(0.8,1]",subject_des_max,subject_des_min,subject_des_mean,subject_des_std
2017-03-31,0.0,0.05263157894736842,0.7368421052631579,0.15789473684210525,0.05263157894736842,0.9,0.3,0.5300177527151211,0.1278763441105536,0.42105263157894735,0.3684210526315789,0.15789473684210525,0.0,0.05263157894736842,1.0,0.0,0.26075605680868835,0.26792617487673753
2017-04-01,0.0,0.1111111111111111,0.7037037037037037,0.18518518518518517,0.0,0.75,0.3,0.5305812757201646,0.12309874146360869,0.4074074074074074,0.2962962962962963,0.2962962962962963,0.0,0.0,0.5666666666666667,0.0,0.27708847736625514,0.20654591308375
2017-04-02,0.0,0.15384615384615385,0.5384615384615384,0.2692307692307692,0.038461538461538464,0.8333333333333333,0.25,0.5388111888111888,0.14179006256005908,0.34615384615384615,0.11538461538461539,0.46153846153846156,0.07692307692307693,0.0,0.6666666666666666,0.0,0.3575641025641026,0.22999479741421722
2017-04-03,0.03125,0.09375,0.75,0.09375,0.03125,0.8333333333333333,0.2,0.5038806029040404,0.11490198416000157,0.53125,0.125,0.25,0.0625,0.03125,1.0,0.0,0.2666098484848485,0.28240708487837557
2017-04-04,0.0,0.0,0.7714285714285715,0.2,0.02857142857142857,1.0,0.425,0.5622682178932179,0.11705701216062896,0.4857142857142857,0.05714285714285714,0.2571428571428571,0.11428571428571428,0.08571428571428572,1.0,0.0,0.3239772727272727,0.3149918282177722
2017-04-05,0.0,0.05555555555555555,0.7222222222222222,0.19444444444444445,0.027777777777777776,0.9,0.25,0.5553573933782268,0.12181641516693682,0.4722222222222222,0.1111111111111111,0.25,0.05555555555555555,0.1111111111111111,1.0,0.0,0.3173205266955267,0.3325045695309017
2017-04-06,0.0,0.13333333333333333,0.6666666666666666,0.2,0.0,0.75,0.25,0.5250723905723905,0.11217499978403396,0.36666666666666664,0.26666666666666666,0.2,0.06666666666666667,0.1,1.0,0.0,0.3555412457912458,0.30562287894787726
2017-04-07,0.0,0.05,0.85,0.1,0.0,0.75,0.3,0.510780303030303,0.0965358080006082,0.4,0.15,0.2,0.15,0.1,1.0,0.0,0.3716022727272727,0.3159666829069797
2017-04-08,0.0,0.07407407407407407,0.5925925925925926,0.2962962962962963,0.037037037037037035,0.95,0.24791666666666667,0.5675921917588584,0.15389096604844085,0.25925925925925924,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.14814814814814814,1.0,0.0,0.45990139490139487,0.318866378865149
2017-04-09,0.0,0.045454545454545456,0.45454545454545453,0.45454545454545453,0.045454545454545456,0.8125,0.4,0.6048566017316017,0.1279195590158728,0.13636363636363635,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.045454545454545456,0.95,0.0,0.44857503607503607,0.24671511229998833
2017-04-10,0.0,0.06666666666666667,0.5333333333333333,0.36666666666666664,0.03333333333333333,0.8125,0.3,0.5769065656565657,0.12863942519682056,0.4,0.06666666666666667,0.26666666666666666,0.16666666666666666,0.1,1.0,0.0,0.397756734006734,0.31397824406944763
2017-04-11,0.0,0.06896551724137931,0.7586206896551724,0.1724137931034483,0.0,0.775,0.22499999999999998,0.5296595262974574,0.10825673528059031,0.4827586206896552,0.20689655172413793,0.13793103448275862,0.06896551724137931,0.10344827586206896,1.0,0.0,0.313250609543713,0.32043849826384013
2017-04-12,0.0,0.14285714285714285,0.6785714285714286,0.10714285714285714,0.07142857142857142,0.9,0.22499999999999998,0.5362612090290662,0.14584573250430424,0.5,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.10714285714285714,1.0,0.0,0.36947665429808285,0.3450294685864974
2017-04-13,0.0,0.06896551724137931,0.5862068965517241,0.3103448275862069,0.034482758620689655,0.9,0.35,0.5696119062929408,0.1209517086307611,0.3103448275862069,0.13793103448275862,0.3103448275862069,0.1724137931034483,0.06896551724137931,1.0,0.0,0.3933211615970236,0.2960080004697775
2017-04-14,0.0,0.04,0.64,0.28,0.04,0.95,0.3958333333333333,0.5579722222222222,0.11669200287059357,0.48,0.28,0.12,0.08,0.04,1.0,0.0,0.2533333333333333,0.27217615823416846
2017-04-15,0.0,0.043478260869565216,0.5652173913043478,0.2608695652173913,0.13043478260869565,1.0,0.25,0.599871414817067,0.1839959219454983,0.21739130434782608,0.34782608695652173,0.17391304347826086,0.17391304347826086,0.08695652173913043,1.0,0.0,0.4133210448971319,0.2804231226833143
2017-04-16,0.0,0.047619047619047616,0.6666666666666666,0.19047619047619047,0.09523809523809523,1.0,0.390625,0.5742824074074073,0.16365978768765121,0.38095238095238093,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.14285714285714285,1.0,0.0,0.40298941798941795,0.34782350055271294
2017-04-17,0.0,0.03571428571428571,0.75,0.14285714285714285,0.07142857142857142,0.925,0.33333333333333337,0.5452786796536796,0.1286215454787896,0.6071428571428571,0.03571428571428571,0.21428571428571427,0.03571428571428571,0.10714285714285714,1.0,0.0,0.2676497113997114,0.32494965557264066
2017-04-18,0.0,0.03225806451612903,0.8387096774193549,0.0967741935483871,0.03225806451612903,1.0,0.25,0.5408858748778103,0.12969446384543937,0.5161290322580645,0.12903225806451613,0.22580645161290322,0.0,0.12903225806451613,1.0,0.0,0.3010565330726621,0.31727722422282706
2017-04-19,0.0,0.024390243902439025,0.8292682926829268,0.12195121951219512,0.024390243902439025,1.0,0.35,0.5470595326083131,0.10062480008023356,0.43902439024390244,0.1951219512195122,0.2682926829268293,0.04878048780487805,0.04878048780487805,1.0,0.0,0.29856342167317773,0.2517220753785833
2017-04-20,0.0,0.05555555555555555,0.75,0.16666666666666666,0.027777777777777776,0.85,0.35,0.5312466931216931,0.08747609688770909,0.4444444444444444,0.2777777777777778,0.19444444444444445,0.08333333333333333,0.0,0.75,0.0,0.252336860670194,0.22398558234295649
2017-04-21,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.7625,0.4,0.5507309704184704,0.07938895259682598,0.5357142857142857,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.0,0.7272727272727273,0.0,0.23400342712842712,0.25050280756863375
2017-04-22,0.0,0.02564102564102564,0.7692307692307693,0.1794871794871795,0.02564102564102564,0.9,0.35,0.5529490416990417,0.10204402110351495,0.41025641025641024,0.15384615384615385,0.20512820512820512,0.10256410256410256,0.1282051282051282,1.0,0.0,0.36853146853146856,0.3409198122606966
2017-04-23,0.0,0.0,0.7666666666666667,0.2,0.03333333333333333,0.9,0.43333333333333335,0.5658352758352758,0.1020272214994461,0.26666666666666666,0.23333333333333334,0.3333333333333333,0.13333333333333333,0.03333333333333333,1.0,0.0,0.3843550893550894,0.2678677213436738
2017-04-24,0.0,0.07142857142857142,0.7142857142857143,0.19047619047619047,0.023809523809523808,0.95,0.35416666666666663,0.5569932531093246,0.10897799452324444,0.21428571428571427,0.2619047619047619,0.30952380952380953,0.19047619047619047,0.023809523809523808,1.0,0.0,0.40639382773311344,0.2561047701006815
2017-04-25,0.0,0.09523809523809523,0.7380952380952381,0.16666666666666666,0.0,0.75,0.25625,0.5263912509448223,0.10128589559641944,0.38095238095238093,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.023809523809523808,0.8888888888888888,0.0,0.3391298185941043,0.28240955524543804
2017-04-26,0.0,0.10526315789473684,0.7894736842105263,0.10526315789473684,0.0,0.775,0.25,0.5151495215311005,0.09702301376530703,0.5263157894736842,0.02631578947368421,0.21052631578947367,0.15789473684210525,0.07894736842105263,1.0,0.0,0.31276315789473685,0.33183244399081896
2017-04-27,0.027777777777777776,0.16666666666666666,0.6944444444444444,0.1111111111111111,0.0,0.75,0.2,0.4895858385441719,0.11781264571063199,0.3888888888888889,0.08333333333333333,0.19444444444444445,0.19444444444444445,0.1388888888888889,1.0,0.0,0.3963594276094276,0.3490216505213118
2017-04-28,0.029411764705882353,0.058823529411764705,0.7941176470588235,0.11764705882352941,0.0,0.75,0.2,0.5101752822341057,0.111358895309096,0.5294117647058824,0.029411764705882353,0.20588235294117646,0.058823529411764705,0.17647058823529413,1.0,0.0,0.3368055555555556,0.36724654591479133
2017-04-29,0.0,0.08571428571428572,0.6857142857142857,0.2,0.02857142857142857,0.9,0.22499999999999998,0.5292243867243868,0.12630067234593176,0.4,0.17142857142857143,0.2,0.14285714285714285,0.08571428571428572,1.0,0.0,0.36036435786435783,0.30889715278489027
2017-04-30,0.03125,0.03125,0.6875,0.21875,0.03125,0.9,0.15000000000000002,0.5396070075757575,0.135503331153935,0.375,0.15625,0.25,0.15625,0.0625,0.9,0.0,0.3608585858585859,0.28813809898486853
2017-05-01,0.0,0.047619047619047616,0.7619047619047619,0.19047619047619047,0.0,0.75,0.39791666666666664,0.5367815055315055,0.08896083412476849,0.47619047619047616,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.14285714285714285,1.0,0.0,0.3511002886002886,0.3428249270841553
2017-05-02,0.0,0.0625,0.6875,0.1875,0.0625,0.8500000000000001,0.375,0.558856139520202,0.11348098292594086,0.40625,0.125,0.21875,0.15625,0.09375,1.0,0.0,0.3513979076479076,0.3292715567272002
2017-05-03,0.0,0.06666666666666667,0.7,0.2,0.03333333333333333,0.8333333333333333,0.375,0.5448472222222221,0.10065462803680261,0.5333333333333333,0.1,0.2,0.06666666666666667,0.1,0.9,0.0,0.277449013949014,0.31138014374941314
2017-05-04,0.0,0.09375,0.53125,0.34375,0.03125,1.0,0.3,0.557639678030303,0.1355977570667438,0.40625,0.125,0.28125,0.09375,0.09375,1.0,0.0,0.334854797979798,0.32269026384474575
2017-05-05,0.0,0.05714285714285714,0.6571428571428571,0.2571428571428571,0.02857142857142857,1.0,0.3055555555555556,0.5474314574314574,0.11643164557616995,0.4,0.08571428571428572,0.3142857142857143,0.08571428571428572,0.11428571428571428,1.0,0.0,0.34765873015873017,0.32170075060227027
2017-05-06,0.0,0.11764705882352941,0.5588235294117647,0.29411764705882354,0.029411764705882353,1.0,0.25,0.5485256981580511,0.13453590871446142,0.20588235294117646,0.23529411764705882,0.29411764705882354,0.08823529411764706,0.17647058823529413,1.0,0.0,0.45773172905525844,0.30762588136071
2017-05-07,0.0,0.16,0.56,0.2,0.08,0.9,0.35,0.5598939393939394,0.1377512552425508,0.2,0.4,0.2,0.08,0.12,1.0,0.0,0.3963151515151515,0.2823579593665297
2017-05-08,0.0,0.06896551724137931,0.6896551724137931,0.1724137931034483,0.06896551724137931,0.9,0.24687500000000007,0.5575106048166393,0.13101726367200422,0.3103448275862069,0.3448275862068966,0.10344827586206896,0.20689655172413793,0.034482758620689655,0.9,0.0,0.34284240185102255,0.26166577878268393
2017-05-09,0.0,0.05263157894736842,0.7894736842105263,0.10526315789473684,0.05263157894736842,0.9,0.24687500000000007,0.5392540299612668,0.11239418911444164,0.4473684210526316,0.34210526315789475,0.15789473684210525,0.05263157894736842,0.0,0.6770833333333333,0.0,0.23628650224044961,0.2073723528315331
2017-05-10,0.030303030303030304,0.15151515151515152,0.6060606060606061,0.21212121212121213,0.0,0.7625,0.2,0.5147951375224102,0.12028309563269333,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.09090909090909091,0.06060606060606061,0.9,0.0,0.3734433075342166,0.2845772212641504
2017-05-11,0.0,0.09375,0.84375,0.0625,0.0,0.7625,0.25,0.5115263122294372,0.09186200872965242,0.3125,0.3125,0.25,0.09375,0.03125,1.0,0.0,0.3276902958152958,0.25818298667539546
2017-05-12,0.0,0.07692307692307693,0.5769230769230769,0.2692307692307692,0.07692307692307693,0.8333333333333333,0.375,0.5722933316683316,0.12962914159767588,0.19230769230769232,0.2692307692307692,0.38461538461538464,0.11538461538461539,0.038461538461538464,0.9166666666666666,0.0,0.38624736374736374,0.2377206833110493
2017-05-13,0.0,0.09090909090909091,0.5909090909090909,0.22727272727272727,0.09090909090909091,0.8333333333333333,0.25,0.5519209956709956,0.14181223725498518,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.045454545454545456,0.045454545454545456,1.0,0.0,0.34487734487734484,0.2358011777401122
2017-05-14,0.0,0.07407407407407407,0.7407407407407407,0.14814814814814814,0.037037037037037035,0.875,0.25,0.5324466891133558,0.10776589672626677,0.4074074074074074,0.37037037037037035,0.14814814814814814,0.037037037037037035,0.037037037037037035,1.0,0.0,0.2777927422371867,0.24974774807829167
2017-05-15,0.0,0.10714285714285714,0.7142857142857143,0.17857142857142858,0.0,0.75,0.25,0.511881764069264,0.10680372135764242,0.42857142857142855,0.17857142857142858,0.21428571428571427,0.17857142857142858,0.0,0.75,0.0,0.29258973665223664,0.26539323774485146
2017-05-16,0.0,0.029411764705882353,0.7647058823529411,0.17647058823529413,0.029411764705882353,0.9,0.3,0.5440209076054664,0.10936524770965846,0.4411764705882353,0.17647058823529413,0.20588235294117646,0.17647058823529413,0.0,0.75,0.0,0.2954716280451575,0.26254751302793583
2017-05-17,0.0,0.07407407407407407,0.7407407407407407,0.18518518518518517,0.0,0.7166666666666667,0.3,0.5203123830901608,0.0896554514543356,0.5185185185185185,0.07407407407407407,0.18518518518518517,0.18518518518518517,0.037037037037037035,1.0,0.0,0.30094743733632623,0.31353972893493826
2017-05-18,0.0,0.0625,0.78125,0.15625,0.0,0.8,0.3,0.5320056029040404,0.09912099061511673,0.4375,0.21875,0.21875,0.0625,0.0625,1.0,0.0,0.30926767676767675,0.28931029130517955
2017-05-19,0.0,0.06896551724137931,0.7586206896551724,0.13793103448275862,0.034482758620689655,1.0,0.3,0.5389019505398815,0.13540210382457848,0.41379310344827586,0.27586206896551724,0.2413793103448276,0.06896551724137931,0.0,0.7,0.0,0.27925374433995126,0.23504903291721355
2017-05-20,0.043478260869565216,0.0,0.8695652173913043,0.043478260869565216,0.043478260869565216,1.0,0.15000000000000008,0.5260326086956522,0.13818149922927095,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.08695652173913043,0.0,0.6666666666666666,0.0,0.28829710144927534,0.237175413265969
2017-05-21,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.75,0.46944444444444444,0.5498500631313131,0.07774667486994193,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.9,0.0,0.31820180976430973,0.24732969239080552
2017-05-22,0.0,0.03125,0.78125,0.15625,0.03125,0.85,0.3,0.5427533143939394,0.10428845161902564,0.46875,0.1875,0.21875,0.03125,0.09375,1.0,0.0,0.30240924873737374,0.29620076710549986
2017-05-23,0.0,0.0,0.84,0.12,0.04,0.85,0.4166666666666667,0.5341401515151515,0.09027709812027838,0.48,0.32,0.08,0.04,0.08,1.0,0.0,0.2552121212121212,0.28968113690832886
2017-05-25,0.0,0.06896551724137931,0.6551724137931034,0.27586206896551724,0.0,0.75,0.22499999999999998,0.5529326671891327,0.11507727889971199,0.3793103448275862,0.13793103448275862,0.3103448275862069,0.10344827586206896,0.06896551724137931,1.0,0.0,0.33981452455590383,0.2886837261683754
2017-05-26,0.034482758620689655,0.06896551724137931,0.6206896551724138,0.1724137931034483,0.10344827586206896,1.0,0.09999999999999998,0.5710103187042842,0.165122629295317,0.27586206896551724,0.3103448275862069,0.1724137931034483,0.13793103448275862,0.10344827586206896,1.0,0.0,0.42352185649599444,0.28323168614366806
2017-05-27,0.0,0.0,0.48,0.4,0.12,1.0,0.4969047619047619,0.6307231601731602,0.13422482929185933,0.16,0.32,0.24,0.2,0.08,1.0,0.0,0.4672337662337662,0.2731306024647569
2017-05-28,0.0,0.0,0.7419354838709677,0.25806451612903225,0.0,0.79375,0.43333333333333335,0.5767770737327188,0.09542464653179905,0.3225806451612903,0.22580645161290322,0.25806451612903225,0.12903225806451613,0.06451612903225806,1.0,0.0,0.37245327700972863,0.28858425328766807
2017-05-29,0.0,0.0,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.875,0.4166666666666667,0.5331281565656566,0.10280843780086697,0.4642857142857143,0.25,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.95,0.0,0.2810560966810967,0.2746213776378507
2017-05-30,0.0,0.0,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.875,0.44375,0.553140577856487,0.12293537512679233,0.5,0.13636363636363635,0.2727272727272727,0.0,0.09090909090909091,0.95,0.0,0.2685114128295946,0.30102831756470777
2017-05-31,0.03225806451612903,0.03225806451612903,0.8064516129032258,0.0967741935483871,0.03225806451612903,0.85,0.0,0.5049759693711307,0.12771583187379748,0.3870967741935484,0.3225806451612903,0.1935483870967742,0.03225806451612903,0.06451612903225806,1.0,0.0,0.2840322580645161,0.28799268291486946
2017-06-01,0.0,0.03571428571428571,0.75,0.10714285714285714,0.10714285714285714,0.95,0.4,0.5687887806637807,0.13126715188317264,0.42857142857142855,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.10714285714285714,1.0,0.0,0.33155483405483405,0.32904382783380887
2017-06-02,0.0,0.0,0.85,0.1,0.05,0.9,0.43125,0.5537051767676767,0.10058807817372983,0.45,0.25,0.2,0.05,0.05,1.0,0.0,0.291344696969697,0.2552931732110426
2017-06-03,0.0,0.0,0.8,0.16666666666666666,0.03333333333333333,0.9,0.45,0.5623320707070707,0.08927726632182784,0.4,0.3,0.2,0.06666666666666667,0.03333333333333333,0.8333333333333333,0.0,0.30004713804713806,0.22992418439476822
2017-06-04,0.0,0.10714285714285714,0.6071428571428571,0.2857142857142857,0.0,0.75,0.3,0.5452670196866626,0.10983302632905999,0.35714285714285715,0.32142857142857145,0.21428571428571427,0.07142857142857142,0.03571428571428571,0.9,0.0,0.3229564780457638,0.24751109271557573
2017-06-06,0.0,0.061224489795918366,0.7142857142857143,0.22448979591836735,0.0,0.75,0.35,0.5427485496363048,0.10400096532572219,0.5510204081632653,0.16326530612244897,0.08163265306122448,0.061224489795918366,0.14285714285714285,1.0,0.0,0.2891583473216126,0.3429676924597037
2017-06-07,0.0,0.0625,0.7083333333333334,0.22916666666666666,0.0,0.75,0.375,0.5418434343434343,0.09390215034748527,0.5208333333333334,0.14583333333333334,0.14583333333333334,0.0625,0.125,1.0,0.0,0.2986668771043771,0.3443343743671393
2017-06-08,0.0,0.078125,0.578125,0.328125,0.015625,0.85,0.25,0.5722859848484848,0.12985576924069558,0.390625,0.15625,0.140625,0.046875,0.265625,1.0,0.0,0.40837705176767675,0.36371233237706946
2017-06-09,0.0045045045045045045,0.018018018018018018,0.16666666666666666,0.8063063063063063,0.0045045045045045045,0.85,0.15000000000000002,0.6978478437853438,0.1112166617316544,0.0990990990990991,0.02702702702702703,0.04954954954954955,0.03153153153153153,0.7927927927927928,1.0,0.0,0.7742937011687012,0.2787485436213191
2017-06-10,0.0,0.05405405405405406,0.8108108108108109,0.13513513513513514,0.0,0.6875,0.3,0.507882882882883,0.07699590752777727,0.5405405405405406,0.10810810810810811,0.21621621621621623,0.08108108108108109,0.05405405405405406,1.0,0.0,0.2593843843843844,0.29794722450504035
2017-06-11,0.0,0.027777777777777776,0.7777777777777778,0.1388888888888889,0.05555555555555555,1.0,0.325,0.5562149270482604,0.125872482054907,0.5,0.1111111111111111,0.1111111111111111,0.19444444444444445,0.08333333333333333,1.0,0.0,0.3291000280583614,0.3290772888858475
2017-06-12,0.020833333333333332,0.14583333333333334,0.7083333333333334,0.10416666666666667,0.020833333333333332,1.0,0.15000000000000008,0.49953064874939873,0.1393697841935237,0.4791666666666667,0.22916666666666666,0.08333333333333333,0.08333333333333333,0.125,1.0,0.0,0.3100544131794132,0.3329823782230975
2017-06-13,0.019230769230769232,0.07692307692307693,0.8461538461538461,0.057692307692307696,0.0,0.75,0.15000000000000008,0.4981692786380286,0.09466424219231473,0.46153846153846156,0.3269230769230769,0.09615384615384616,0.11538461538461539,0.0,0.75,0.0,0.2368412837162837,0.23898157048938032
2017-06-14,0.0,0.06521739130434782,0.8260869565217391,0.10869565217391304,0.0,0.7000000000000001,0.275,0.5184932202459376,0.07137580574025165,0.5,0.2391304347826087,0.13043478260869565,0.06521739130434782,0.06521739130434782,1.0,0.0,0.26797211242863417,0.3022070849512274
2017-06-15,0.018518518518518517,0.07407407407407407,0.6851851851851852,0.2037037037037037,0.018518518518518517,1.0,0.09999999999999998,0.527767172385228,0.13656248575371308,0.4444444444444444,0.14814814814814814,0.18518518518518517,0.09259259259259259,0.12962962962962962,1.0,0.0,0.3546079178023622,0.3251966433805678
2017-06-16,0.021739130434782608,0.15217391304347827,0.6521739130434783,0.15217391304347827,0.021739130434782608,1.0,0.15000000000000008,0.5071661294623251,0.13386803665484204,0.45652173913043476,0.17391304347826086,0.13043478260869565,0.1956521739130435,0.043478260869565216,1.0,0.0,0.3238804190978104,0.3020924464019165
2017-06-17,0.03225806451612903,0.16129032258064516,0.5483870967741935,0.25806451612903225,0.0,0.8,0.15000000000000008,0.5187585532746823,0.14004679636448006,0.41935483870967744,0.1935483870967742,0.16129032258064516,0.12903225806451613,0.0967741935483871,1.0,0.0,0.320039100684262,0.316939484161185
2017-06-18,0.0,0.28125,0.53125,0.1875,0.0,0.75,0.25,0.49515625,0.12401718242541374,0.375,0.25,0.25,0.03125,0.09375,1.0,0.0,0.3440972222222222,0.31446504833898775
2017-06-19,0.03225806451612903,0.1935483870967742,0.5806451612903226,0.1935483870967742,0.0,0.75,0.09999999999999998,0.5004032258064516,0.12932049459610273,0.41935483870967744,0.22580645161290322,0.25806451612903225,0.03225806451612903,0.06451612903225806,1.0,0.0,0.31612903225806455,0.28584617305038523
2017-06-20,0.0,0.08888888888888889,0.7777777777777778,0.13333333333333333,0.0,0.75,0.3416666666666667,0.5311355218855219,0.09014219634659193,0.5333333333333333,0.15555555555555556,0.24444444444444444,0.022222222222222223,0.044444444444444446,0.9,0.0,0.23900841750841753,0.27242110714180295
2017-06-21,0.0,0.045454545454545456,0.7954545454545454,0.13636363636363635,0.022727272727272728,0.85,0.35,0.5365805785123967,0.09278766910722042,0.5681818181818182,0.18181818181818182,0.20454545454545456,0.045454545454545456,0.0,0.75,0.0,0.20652203856749313,0.23234865851174188
2017-06-22,0.02127659574468085,0.0425531914893617,0.7872340425531915,0.1276595744680851,0.02127659574468085,0.9,0.15000000000000002,0.5240007215007215,0.11896107877471626,0.6170212765957447,0.14893617021276595,0.10638297872340426,0.0425531914893617,0.0851063829787234,1.0,0.0,0.24425815909858464,0.3053059665241339
2017-06-23,0.0,0.0,0.82,0.16,0.02,0.9,0.4375,0.5420375450937951,0.09012774024890771,0.58,0.18,0.12,0.06,0.06,1.0,0.0,0.2331321789321789,0.27635852329284116
2017-06-24,0.0,0.11764705882352941,0.7843137254901961,0.09803921568627451,0.0,0.7083333333333334,0.25,0.5033357471776589,0.08518177411038826,0.6274509803921569,0.1568627450980392,0.0784313725490196,0.0784313725490196,0.058823529411764705,1.0,0.0,0.22060160427807485,0.2899014091030707
2017-06-25,0.0,0.12244897959183673,0.8163265306122449,0.061224489795918366,0.0,0.75,0.25,0.4947481005389169,0.08447579096295367,0.6326530612244898,0.14285714285714285,0.061224489795918366,0.14285714285714285,0.02040816326530612,1.0,0.0,0.2144749977913243,0.2780771925871325
2017-06-26,0.0,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.0,0.7250000000000001,0.35,0.5162166836431542,0.08008071588724251,0.5686274509803921,0.19607843137254902,0.13725490196078433,0.058823529411764705,0.0392156862745098,0.9444444444444445,0.0,0.2256886441445265,0.24915858267544366
2017-06-27,0.04081632653061224,0.08163265306122448,0.7346938775510204,0.10204081632653061,0.04081632653061224,0.9,0.0,0.5037334901493065,0.15299580636153143,0.4897959183673469,0.20408163265306123,0.16326530612244897,0.04081632653061224,0.10204081632653061,1.0,0.0,0.2863614276879583,0.3010826509306247
2017-06-28,0.0,0.0784313725490196,0.8235294117647058,0.0784313725490196,0.0196078431372549,0.9,0.25,0.5122301445830858,0.09639206200668775,0.5686274509803921,0.19607843137254902,0.13725490196078433,0.058823529411764705,0.0392156862745098,0.95,0.0,0.2267775797187562,0.2627156326707407
2017-06-29,0.0,0.1,0.84,0.06,0.0,0.7583333333333333,0.3,0.49983333333333335,0.08632702498674104,0.62,0.12,0.2,0.06,0.0,0.7,0.0,0.19615440115440116,0.24186962497369044
2017-06-30,0.0,0.10810810810810811,0.7837837837837838,0.08108108108108109,0.02702702702702703,0.9,0.25,0.5197715572715572,0.1131578835277769,0.4594594594594595,0.21621621621621623,0.16216216216216217,0.08108108108108109,0.08108108108108109,1.0,0.0,0.29568781443781444,0.30967890523544694
2017-07-01,0.0,0.14814814814814814,0.7037037037037037,0.14814814814814814,0.0,0.75,0.25,0.5088166386083053,0.10759038297615994,0.48148148148148145,0.14814814814814814,0.18518518518518517,0.037037037037037035,0.14814814814814814,1.0,0.0,0.3122909652076319,0.33558543503645055
2017-07-02,0.0,0.15625,0.78125,0.0625,0.0,0.65,0.25,0.4789023042929293,0.08317518440835509,0.65625,0.15625,0.09375,0.0625,0.03125,1.0,0.0,0.18219302398989898,0.26199134558124404
2017-07-03,0.0,0.11904761904761904,0.7142857142857143,0.14285714285714285,0.023809523809523808,0.85,0.25,0.5197663711949426,0.11566966373455084,0.4523809523809524,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.047619047619047616,1.0,0.0,0.2776125627018484,0.26991962334462993
2017-07-04,0.0,0.0425531914893617,0.7659574468085106,0.1702127659574468,0.02127659574468085,0.85,0.375,0.5438283864480673,0.10988239476387862,0.425531914893617,0.23404255319148937,0.2127659574468085,0.0425531914893617,0.0851063829787234,1.0,0.0,0.31196827699487273,0.28228301948625734
2017-07-05,0.0,0.15,0.725,0.1,0.025,0.9,0.25,0.5020679563492063,0.12494636200420352,0.4,0.225,0.175,0.1,0.1,1.0,0.0,0.3249090007215007,0.3200740844386122
2017-07-06,0.0,0.1276595744680851,0.7659574468085106,0.0851063829787234,0.02127659574468085,0.9,0.25,0.5042550505050506,0.11213695214659941,0.48936170212765956,0.2553191489361702,0.10638297872340426,0.06382978723404255,0.0851063829787234,1.0,0.0,0.28846944623540366,0.3082727782529815
2017-07-07,0.0,0.09090909090909091,0.8636363636363636,0.045454545454545456,0.0,0.65,0.2714285714285714,0.49142924783549785,0.06694340398745356,0.6363636363636364,0.1590909090909091,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.9,0.0,0.19177098364598366,0.24327196652426245
2017-07-08,0.0,0.1,0.7,0.175,0.025,0.8125,0.25,0.5206450892857143,0.11753872870348465,0.475,0.175,0.2,0.075,0.075,1.0,0.0,0.29331845238095233,0.2941822767450698
2017-07-09,0.023255813953488372,0.046511627906976744,0.7441860465116279,0.16279069767441862,0.023255813953488372,0.9,0.14285714285714285,0.5212057032115172,0.12182277290208975,0.5581395348837209,0.16279069767441862,0.09302325581395349,0.046511627906976744,0.13953488372093023,1.0,0.0,0.2983813215208564,0.333156897812984
2017-07-10,0.041666666666666664,0.08333333333333333,0.7083333333333334,0.16666666666666666,0.0,0.7840909090909091,0.14285714285714285,0.5140344666907167,0.1251675383468025,0.5833333333333334,0.0625,0.1875,0.0625,0.10416666666666667,1.0,0.0,0.26534868777056275,0.32792884021871893
2017-07-11,0.043478260869565216,0.08695652173913043,0.7608695652173914,0.08695652173913043,0.021739130434782608,0.825,0.0,0.4906696736665681,0.13092430309137457,0.6956521739130435,0.043478260869565216,0.10869565217391304,0.08695652173913043,0.06521739130434782,1.0,0.0,0.2089532189687469,0.2969949317316533
2017-07-12,0.021739130434782608,0.06521739130434782,0.6956521739130435,0.17391304347826086,0.043478260869565216,0.9,0.09999999999999998,0.5246966672044312,0.12893141577278436,0.5217391304347826,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.10869565217391304,1.0,0.0,0.2842700518942755,0.3182693026594543
